playerId,year,school_name,conf_abbr,class,pos,g,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td
erich-barnes-1,1956,Purdue,Big Ten,,RB,9,52,217,4.2,,12,137,11.4,2,64,354,5.5,2
erich-barnes-1,1957,Purdue,Big Ten,,WR,9,2,16,8.0,,2,52,26.0,0,4,68,17.0,0
joe-barnes-1,1971,Texas Tech,SWC,,QB,11,69,243,3.5,,1,14,14.0,0,70,257,3.7,0
joe-barnes-1,1972,Texas Tech,SWC,,QB,11,148,510,3.4,4,,,,,148,510,3.4,4
joe-barnes-1,1973,Texas Tech,SWC,,QB,11,135,568,4.2,9,,,,,135,568,4.2,9
larry-barnes-2,1955,Colorado State,Skyline,,RB,10,112,545,4.9,3,1,10,10.0,1,113,555,4.9,4
larry-barnes-2,1956,Colorado State,Skyline,,RB,10,84,321,3.8,1,5,69,13.8,1,89,390,4.4,2
marlon-barnes-1,1994,Colorado,Big 8,,RB,11,6,25,4.2,0,,,,,6,25,4.2,0
marlon-barnes-1,1995,Colorado,Big 8,,RB,11,85,444,5.2,6,5,22,4.4,0,90,466,5.2,6
marlon-barnes-1,1996,Colorado,Big 12,,RB,1,3,3,1.0,0,,,,,3,3,1.0,0
marlon-barnes-1,1997,Colorado,Big 12,,RB,8,63,320,5.1,5,5,52,10.4,0,68,372,5.5,5
marlon-barnes-1,1998,Colorado,Big 12,,RB,6,121,572,4.7,3,1,16,16.0,0,122,588,4.8,3
tom-barnett-1,1956,Purdue,Big Ten,,RB,9,5,9,1.8,,1,2,2.0,0,6,11,1.8,0
tom-barnett-1,1957,Purdue,Big Ten,,RB,9,47,143,3.0,,3,23,7.7,0,50,166,3.3,0
tom-barnett-1,1958,Purdue,Big Ten,,RB,9,54,209,3.9,0,3,34,11.3,0,57,243,4.3,0
keith-barnette-1,1973,Boston College,Ind,,RB,11,120,445,3.7,4,3,24,8.0,0,123,469,3.8,4
keith-barnette-1,1974,Boston College,Ind,,RB,11,233,1097,4.7,22,3,28,9.3,0,236,1125,4.8,22
keith-barnette-1,1975,Boston College,Ind,,RB,11,199,958,4.8,8,8,34,4.3,0,207,992,4.8,8
terry-barr-1,1954,Michigan,Big Ten,,RB,9,13,21,1.6,,2,18,9.0,,15,39,2.6,0
terry-barr-1,1955,Michigan,Big Ten,,RB,9,63,245,3.9,4,4,74,18.5,0,67,319,4.8,4
terry-barr-1,1956,Michigan,Big Ten,,RB,9,60,366,6.1,6,3,66,22.0,1,63,432,6.9,7
david-barrett-1,1978,Houston,SWC,,RB,11,7,72,10.3,2,,,,,7,72,10.3,2
david-barrett-1,1979,Houston,SWC,,RB,11,79,427,5.4,6,2,15,7.5,0,81,442,5.5,6
david-barrett-1,1980,Houston,SWC,,RB,11,89,366,4.1,3,6,42,7.0,0,95,408,4.3,3
david-barrett-1,1981,Houston,SWC,,RB,10,141,537,3.8,2,3,29,9.7,0,144,566,3.9,2
tom-barrington-1,1963,Ohio State,Big Ten,,RB,5,61,264,4.3,0,,,,,61,264,4.3,0
tom-barrington-1,1964,Ohio State,Big Ten,,RB,9,66,206,3.1,1,8,64,8.0,0,74,270,3.6,1
tom-barrington-1,1965,Ohio State,Big Ten,,RB,9,139,554,4.0,6,9,67,7.4,0,148,621,4.2,6
steve-bartalo-1,1983,Colorado State,WAC,,RB,12,292,1113,3.8,8,35,284,8.1,1,327,1397,4.3,9
steve-bartalo-1,1984,Colorado State,WAC,,RB,8,219,913,4.2,7,17,182,10.7,1,236,1095,4.6,8
steve-bartalo-1,1985,Colorado State,WAC,,RB,12,338,1368,4.0,12,40,324,8.1,1,378,1692,4.5,13
steve-bartalo-1,1986,Colorado State,WAC,,RB,11,362,1419,3.9,19,40,289,7.2,0,402,1708,4.2,19
brian-baschnagel-1,1972,Ohio State,Big Ten,,RB,11,9,39,4.3,0,10,145,14.5,0,19,184,9.7,0
brian-baschnagel-1,1973,Ohio State,Big Ten,,WR,11,25,149,6.0,2,3,43,14.3,0,28,192,6.9,2
brian-baschnagel-1,1974,Ohio State,Big Ten,,WR,12,37,355,9.6,3,19,244,12.8,3,56,599,10.7,6
brian-baschnagel-1,1975,Ohio State,Big Ten,,WR,12,15,109,7.3,1,24,362,15.1,1,39,471,12.1,2
dick-bass-1,1956,Pacific,Ind,,RB,10,101,611,6.0,7,8,71,8.9,0,109,682,6.3,7
dick-bass-1,1958,Pacific,Ind,,,10,205,1361,6.6,15,6,121,20.2,1,211,1482,7.0,16
dick-bass-1,1959,Pacific,Ind,,RB,9,139,742,5.3,7,7,116,16.6,1,146,858,5.9,8
mike-bass-2,1964,Michigan,Big Ten,,RB,9,7,13,1.9,0,,,,,7,13,1.9,0
baron-batch-1,2006,Texas Tech,Big 12,FR,RB,6,9,43,4.8,1,6,41,6.8,0,15,84,5.6,1
baron-batch-1,2008,Texas Tech,Big 12,SO,RB,13,113,758,6.7,7,45,449,10.0,1,158,1207,7.6,8
baron-batch-1,2009,Texas Tech,Big 12,JR,RB,13,168,884,5.3,14,57,395,6.9,1,225,1279,5.7,15
baron-batch-1,2010,Texas Tech,Big 12,SR,RB,13,177,816,4.6,5,32,226,7.1,3,209,1042,5.0,8
larry-bates-1,1974,Miami (FL),Ind,,RB,11,48,258,5.4,1,5,45,9.0,2,53,303,5.7,3
larry-bates-1,1975,Miami (FL),Ind,,RB,10,23,91,4.0,0,1,13,13.0,0,24,104,4.3,0
mario-bates-1,1991,Arizona State,Pac-10,,RB,11,108,473,4.4,2,4,27,6.8,0,112,500,4.5,2
mario-bates-1,1992,Arizona State,Pac-10,,RB,11,66,441,6.7,4,4,26,6.5,0,70,467,6.7,4
mario-bates-1,1993,Arizona State,Pac-10,,RB,11,246,1111,4.5,8,7,31,4.4,0,253,1142,4.5,8
michael-bates-2,1989,Arizona,Pac-10,,RB,10,20,55,2.8,1,3,61,20.3,0,23,116,5.0,1
michael-bates-2,1990,Arizona,Pac-10,,RB,11,43,165,3.8,1,8,126,15.8,1,51,291,5.7,2
phil-bates-1,2007,Iowa State,Big 12,FR,QB,9,7,-16,-2.3,0,5,73,14.6,0,12,57,4.8,0
phil-bates-1,2008,Iowa State,Big 12,SO,QB,4,24,166,6.9,0,0,0,,0,24,166,6.9,0
phil-bates-1,2010,Ohio,MAC,JR,QB,10,78,519,6.7,3,,,,,78,519,6.7,3
phil-bates-1,2011,Ohio,MAC,SR,QB,13,16,69,4.3,0,15,197,13.1,1,31,266,8.6,1
phil-bates-2,1980,Nebraska,Big 8,,RB,11,14,90,6.4,0,,,,,14,90,6.4,0
phil-bates-2,1981,Nebraska,Big 8,,RB,11,94,555,5.9,7,2,7,3.5,1,96,562,5.9,8
matt-battaglia-1,1986,Louisville,Ind,,LB,11,1,4,4.0,0,,,,,1,4,4.0,0
patrick-batteaux-1,1996,Texas Christian,WAC,,WR,11,,,,,6,58,9.7,0,6,58,9.7,0
patrick-batteaux-1,1997,Texas Christian,WAC,,WR,11,,,,,27,396,14.7,1,27,396,14.7,1
patrick-batteaux-1,1998,Texas Christian,WAC,,QB,10,149,479,3.2,3,1,22,22.0,0,150,501,3.3,3
patrick-batteaux-1,1999,Texas Christian,WAC,,QB,11,98,370,3.8,2,2,24,12.0,0,100,394,3.9,2
jackie-battle-1,2003,Houston,CUSA,FR,RB,11,102,560,5.5,9,3,27,9.0,0,105,587,5.6,9
jackie-battle-1,2004,Houston,CUSA,SO,RB,5,49,209,4.3,2,,,,,49,209,4.3,2
