playerId,year,school_name,conf_abbr,class,pos,g,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced
asher-allen-1,2006,Georgia,SEC,FR,DB,13,20,4,24,1.5,0.0,,,,,,,,,
asher-allen-1,2007,Georgia,SEC,SO,DB,13,50,14,64,3.0,2.0,3,4,1.3,0,,,,,
asher-allen-1,2008,Georgia,SEC,JR,DB,13,44,9,53,4.5,1.0,,,,,,,,,
beau-allen-1,2010,Wisconsin,Big Ten,FR,DL,12,6,9,15,0.0,0.0,0,0,,0,0,0,,,0
beau-allen-1,2011,Wisconsin,Big Ten,SO,DL,14,11,11,22,5.5,4.0,0,0,,0,1,0,,,0
beau-allen-1,2012,Wisconsin,Big Ten,JR,DL,14,18,19,37,7.5,2.5,,,,,,,,,
beau-allen-1,2013,Wisconsin,Big Ten,SR,DL,10,10,10,20,2.0,1.5,0,0,,0,0,1,,,0
brian-allen-1,1997,Florida State,ACC,,LB,11,,,,,,,,,,,,,,
brian-allen-1,1999,Florida State,ACC,,LB,11,,,,,,1,-3,-3.0,0,,,,,
brian-allen-1,2000,Florida State,ACC,SR,LB,12,,,,,,1,0,0.0,0,,,,,
brian-allen-6,2014,Utah,Pac-12,SO,WR,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
brian-allen-6,2015,Utah,Pac-12,JR,DB,12,16,10,26,0.0,0.0,1,0,0.0,0,3,0,,,1
brian-allen-6,2016,Utah,Pac-12,SR,DB,13,27,8,35,4.5,1.0,4,0,0.0,0,6,0,,,0
brian-allen-8,2015,Michigan State,Big Ten,SO,OL,2,2,0,2,0.0,0.0,0,0,,0,0,0,,,0
dakota-allen-1,2015,Texas Tech,Big 12,FR,LB,11,45,42,87,6.0,0.0,2,4,2.0,0,1,0,,,0
dakota-allen-1,2017,Texas Tech,Big 12,JR,LB,13,58,43,101,6.0,2.0,2,36,18.0,0,4,1,,,1
dakota-allen-1,2018,Texas Tech,Big 12,SR,LB,10,31,30,61,5.5,0.0,0,0,,0,2,2,,1,0
denicos-allen-1,2010,Michigan State,Big Ten,FR,DB,13,12,6,18,1.0,0.0,,,,,0,1,,,0
denicos-allen-1,2011,Michigan State,Big Ten,SO,LB,14,43,40,83,18.5,11.0,0,0,,0,3,0,,,0
denicos-allen-1,2012,Michigan State,Big Ten,JR,LB,13,41,38,79,10.0,3.0,1,0,0.0,0,,,,,
denicos-allen-1,2013,Michigan State,Big Ten,SR,LB,14,45,53,98,17.0,5.5,0,0,,0,1,1,,,1
eric-allen-3,1984,Arizona State,Pac-10,,DB,11,,,,,,2,30,15.0,0,,,,,
eric-allen-3,1985,Arizona State,Pac-10,,DB,11,,,,,,4,22,5.5,0,,,,,
eric-allen-3,1986,Arizona State,Pac-10,,DB,12,,,,,,2,19,9.5,0,,,,,
eric-allen-3,1987,Arizona State,Pac-10,,DB,12,,,,,,8,185,23.1,2,,,,,
harvey-allen-1,1982,UNLV,PCAA,,DB,11,,,,,,1,63,63.0,1,,,,,
harvey-allen-1,1983,UNLV,PCAA,,DB,11,,,,,,1,6,6.0,0,,,,,
harvey-allen-1,1984,UNLV,PCAA,,DB,13,,,,,,1,0,0.0,0,,,,,
harvey-allen-1,1985,UNLV,PCAA,,DB,11,,,,,,2,7,3.5,0,,,,,
jack-allen-2,2012,Michigan State,Big Ten,SO,OL,,1,0,1,0.0,0.0,,,,,0,0,0,0,0
jack-allen-2,2015,Michigan State,Big Ten,SR,C,1,0,0,0,0.0,0.0,0,0,,0,0,0,,,0
jason-allen-2,2003,Tennessee,SEC,SO,DB,13,,,,,,2,20,10.0,0,,,,,
jason-allen-2,2004,Tennessee,SEC,JR,DB,13,,,,,,2,4,2.0,0,,,,,
jason-allen-2,2005,Tennessee,SEC,SR,DB,5,28,7,35,3.0,1.0,0,0,,0,2,0,0,0,1
jeff-allen-2,2009,Illinois,Big Ten,SO,OL,12,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0
jeff-allen-2,2010,Illinois,Big Ten,JR,OL,13,2,0,2,0.0,0.0,,,,,,,,,
jonathan-allen-1,2013,Alabama,SEC,,LB,7,10,5,15,3.0,0.5,0,0,,0,0,0,,,1
jonathan-allen-1,2014,Alabama,SEC,SO,DL,14,16,16,32,11.0,5.0,0,0,,0,1,0,,,0
jonathan-allen-1,2015,Alabama,SEC,JR,DL,14,19,17,36,14.5,12.0,0,0,,0,3,0,,,2
jonathan-allen-1,2016,Alabama,SEC,SR,DL,15,33,36,69,16.0,10.5,1,75,75.0,1,2,3,30,1,0
josh-allen-6,2015,Kentucky,SEC,FR,LB,3,1,3,4,1.5,0.5,0,0,,0,1,0,,,0
josh-allen-6,2016,Kentucky,SEC,SO,LB,13,32,30,62,8.5,7.0,0,0,,0,0,0,,,4
josh-allen-6,2017,Kentucky,SEC,JR,LB,13,32,34,66,10.5,7.0,1,14,14.0,0,3,0,,,2
josh-allen-6,2018,Kentucky,SEC,SR,LB,13,56,32,88,21.5,17.0,0,0,,0,4,2,,,5
marcus-allen-5,2014,Penn State,Big Ten,FR,S,10,35,23,58,2.0,1.0,0,0,,0,3,0,,,0
marcus-allen-5,2015,Penn State,Big Ten,SO,S,12,44,37,81,5.0,1.0,0,0,,0,2,1,,,2
marcus-allen-5,2016,Penn State,Big Ten,JR,S,14,57,53,110,6.0,0.0,0,0,,0,3,1,,,1
marcus-allen-5,2017,Penn State,Big Ten,SR,S,13,45,26,71,4.0,1.0,1,50,50.0,0,2,0,,,2
nate-allen-1,2006,South Florida,Big East,FR,DB,9,1,1,2,0.0,0.0,0,0,,0,0,0,0,0,0
nate-allen-1,2007,South Florida,Big East,SO,DB,13,61,25,86,2.0,0.0,4,44,11.0,1,,,3,1,
nate-allen-1,2008,South Florida,Big East,JR,DB,13,40,13,53,2.0,1.0,1,40,40.0,0,,,,,
nate-allen-1,2009,South Florida,Big East,SR,DB,13,40,45,85,1.0,0.0,4,55,13.8,0,,,0,1,
patrick-allen-1,1980,Utah State,PCAA,,DB,11,,,,,,1,0,0.0,0,,,,,
patrick-allen-1,1981,Utah State,PCAA,,DB,11,,,,,,1,27,27.0,0,,,,,
patrick-allen-1,1982,Utah State,PCAA,,DB,11,,,,,,5,1,0.2,0,,,,,
patrick-allen-1,1983,Utah State,PCAA,,DB,11,,,,,,1,0,0.0,0,,,,,
ricardo-allen-1,2010,Purdue,Big Ten,FR,DB,12,56,17,73,3.5,1.0,3,129,43.0,2,4,0,,,0
ricardo-allen-1,2011,Purdue,Big Ten,SO,DB,13,60,19,79,3.0,0.0,3,37,12.3,1,4,0,,,1
ricardo-allen-1,2012,Purdue,Big Ten,JR,DB,13,42,3,45,4.0,1.0,1,39,39.0,1,,,,,
ricardo-allen-1,2013,Purdue,Big Ten,SR,CB,12,42,11,53,4.0,1.0,6,42,7.0,0,3,0,,,1
russell-allen-1,2005,San Diego State,MWC,FR,LB,12,32,29,61,1.0,0.0,1,0,0.0,0,,,,,
russell-allen-1,2006,San Diego State,MWC,SO,LB,12,49,39,88,6.0,0.0,0,0,,0,1,0,0,0,0
russell-allen-1,2007,San Diego State,MWC,JR,LB,12,71,48,119,5.5,1.0,1,0,0.0,0,,,,,
russell-allen-1,2008,San Diego State,MWC,SR,LB,12,63,44,107,9.5,2.5,,,,,,,,,
taje-allen-1,1996,Texas,Big 12,,DB,12,,,,,,1,19,19.0,0,,,,,
will-allen-1,2001,Ohio State,Big Ten,SO,DB,11,,,,,,1,32,32.0,0,,,,,
will-allen-1,2002,Ohio State,Big Ten,JR,DB,13,,,,,,2,0,0.0,0,,,,,
will-allen-1,2003,Ohio State,Big Ten,SR,DB,13,,,,,,2,107,53.5,1,,,,,
zach-allen-5,2015,Boston College,ACC,FR,DE,2,1,1,2,0.0,0.0,0,0,,0,0,0,,,0
zach-allen-5,2016,Boston College,ACC,SO,DE,10,19,17,36,10.0,6.0,0,0,,0,4,2,,,0
zach-allen-5,2017,Boston College,ACC,JR,DE,13,47,53,100,15.5,4.0,1,0,0.0,0,3,0,,,0
zach-allen-5,2018,Boston College,ACC,SR,DE,12,26,35,61,15.0,6.5,1,6,6.0,0,7,2,,,1
bryson-allen-williams-1,2014,South Carolina,SEC,FR,LB,11,16,11,27,0.0,0.5,0,0,,0,0,1,,,0
bryson-allen-williams-1,2015,South Carolina,SEC,SO,LB,8,14,9,23,3.5,0.0,1,0,0.0,0,0,0,,,0
bryson-allen-williams-1,2016,South Carolina,SEC,JR,LB,13,44,31,75,8.5,2.0,2,0,0.0,0,1,1,,,1
bryson-allen-williams-1,2017,South Carolina,SEC,SR,LB,3,5,5,10,3.0,2.0,1,0,0.0,0,1,1,,,0
bryson-allen-williams-1,2018,South Carolina,SEC,SR,LB,8,28,13,41,10.0,2.0,0,0,,0,0,0,,,0
jeffrey-allison-1,2016,Fresno State,MWC,FR,LB,8,8,13,21,0.0,0.0,0,0,,0,0,0,,,0
jeffrey-allison-1,2017,Fresno State,MWC,SO,LB,14,79,47,126,5.5,2.0,0,0,,0,3,2,,,2
jeffrey-allison-1,2018,Fresno State,MWC,JR,LB,12,65,55,120,5.5,0.5,2,27,13.5,0,1,0,,,0
colin-allred-1,2003,Baylor,Big 12,SO,LB,11,,,,,,,,,,,,,,
colin-allred-1,2004,Baylor,Big 12,JR,LB,11,,,,,,,,,,,,,,
colin-allred-1,2005,Baylor,Big 12,SR,LB,11,44,29,73,9.0,5.5,1,25,25.0,1,,,,,
jeff-alm-1,1988,Notre Dame,Ind,,DL,11,,,,,,3,8,2.7,0,,,,,
jeff-alm-1,1989,Notre Dame,Ind,,DL,12,,,,,,1,16,16.0,1,,,,,
kiko-alonso-1,2009,Oregon,Pac-10,FR,LB,12,13,3,16,1.0,0.0,0,0,,0,0,0,0,0,1
kiko-alonso-1,2010,Oregon,Pac-10,SO,LB,1,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0
kiko-alonso-1,2011,Oregon,Pac-12,JR,LB,12,28,18,46,6.0,2.5,2,6,3.0,0,,,,,
kiko-alonso-1,2012,Oregon,Pac-12,SR,LB,12,58,23,81,14.0,1.0,4,62,15.5,0,,,,,
jon-alston-1,2004,Stanford,Pac-10,JR,LB,11,,,,,,1,0,0.0,0,,,,,
jon-alston-1,2005,Stanford,Pac-10,SR,LB,11,31,21,52,9.5,6.5,1,2,2.0,0,,,,,
obrien-alston-1,1984,Maryland,ACC,,LB,11,,,,,,,,,,,,,,
obrien-alston-1,1985,Maryland,ACC,,LB,11,,,,,,1,2,2.0,0,,,,,
obrien-alston-1,1987,Maryland,ACC,,LB,11,,,,,,1,11,11.0,0,,,,,
quinton-alston-1,2011,Iowa,Big Ten,FR,LB,6,4,3,7,0.5,0.0,0,0,,0,0,0,,,0
quinton-alston-1,2012,Iowa,Big Ten,SO,LB,,2,3,5,0.0,0.0,,,,,0,0,0,0,0
quinton-alston-1,2013,Iowa,Big Ten,JR,LB,9,5,7,12,0.0,0.0,0,0,,0,0,1,,,0
quinton-alston-1,2014,Iowa,Big Ten,SR,LB,13,45,50,95,6.5,3.5,0,0,,0,5,0,,,2
tyson-alualu-1,2006,California,Pac-10,FR,DL,12,6,10,16,0.0,0.0,0,0,,0,0,0,0,0,0
tyson-alualu-1,2007,California,Pac-10,SO,DL,13,23,29,52,3.5,2.5,1,8,8.0,0,,,4,1,
tyson-alualu-1,2008,California,Pac-10,JR,DL,13,21,41,62,11.0,6.0,0,0,,0,2,0,0,0,2
tyson-alualu-1,2009,California,Pac-10,SR,DL,13,30,35,65,11.5,7.5,0,0,,0,3,0,0,0,2
ugo-amadi-1,2015,Oregon,Pac-12,FR,CB,10,20,5,25,2.0,0.0,2,31,15.5,0,3,0,,,0
ugo-amadi-1,2016,Oregon,Pac-12,SO,DB,12,31,11,42,0.0,0.0,0,0,,0,6,0,,,0
ugo-amadi-1,2017,Oregon,Pac-12,JR,CB,13,31,12,43,2.5,1.5,4,21,5.3,0,8,2,,1,3
ugo-amadi-1,2018,Oregon,Pac-12,SR,S,13,43,12,55,4.0,1.5,3,70,23.3,2,8,0,,,0
jonathon-amaya-1,2006,Nevada,WAC,FR,DB,11,20,18,38,2.5,1.0,1,15,15.0,0,,,,,
jonathon-amaya-1,2007,Nevada,WAC,SO,DB,8,17,23,40,2.0,0.0,1,80,80.0,1,,,,,
jonathon-amaya-1,2008,Nevada,WAC,JR,DB,13,49,19,68,2.5,0.0,4,33,8.3,0,,,,,
jonathon-amaya-1,2009,Nevada,WAC,SR,DB,13,54,35,89,2.5,0.0,1,0,0.0,0,,,,,
david-amerson-1,2010,North Carolina State,ACC,FR,DB,13,37,20,57,0.5,0.0,,,,,,,,,
david-amerson-1,2011,North Carolina State,ACC,SO,DB,13,41,18,59,1.5,0.0,13,205,15.8,2,,,,,
david-amerson-1,2012,North Carolina State,ACC,JR,DB,13,48,13,61,1.0,0.0,5,82,16.4,1,,,,,
adrian-amos-1,2011,Penn State,Big Ten,FR,DB,12,9,4,13,0.0,0.0,1,46,46.0,0,4,0,,,0
adrian-amos-1,2012,Penn State,Big Ten,SO,DB,12,31,13,44,2.5,0.5,2,54,27.0,0,,,,,
adrian-amos-1,2013,Penn State,Big Ten,JR,S,11,32,18,50,4.0,2.5,1,0,0.0,0,5,0,,,0
adrian-amos-1,2014,Penn State,Big Ten,SR,S,13,29,12,41,2.5,0.0,3,35,11.7,0,6,0,,,0
prince-amukamara-1,2007,Nebraska,Big 12,FR,DB,8,2,2,4,0.0,0.0,0,0,,0,0,0,0,0,0
prince-amukamara-1,2008,Nebraska,Big 12,SO,DB,13,21,13,34,2.0,1.0,0,0,,0,2,0,0,0,2
prince-amukamara-1,2009,Nebraska,Big 12,JR,DB,14,41,23,64,3.0,2.0,5,63,12.6,0,,,,,
prince-amukamara-1,2010,Nebraska,Big 12,SR,DB,14,36,23,59,1.0,1.0,0,0,,0,13,0,0,0,0
bradlee-anae-1,2016,Utah,Pac-12,FR,DE,3,4,0,4,2.0,2.0,0,0,,0,0,0,,,0
bradlee-anae-1,2017,Utah,Pac-12,SO,DE,12,25,14,39,10.0,7.0,0,0,,0,0,2,,,3
bradlee-anae-1,2018,Utah,Pac-12,JR,DE,12,24,23,47,14.0,7.5,0,0,,0,3,0,,,1
bradlee-anae-1,2019,Utah,Pac-12,SR,DE,12,30,11,41,14.0,13.0,0,0,,0,0,0,,,1
tremayne-anchrum-1,2017,Clemson,ACC,SO,T,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
brandon-anderson-1,2005,Akron,MAC,FR,DB,13,17,5,22,0.0,0.0,1,0,0.0,0,,,,,
brandon-anderson-1,2006,Akron,MAC,SO,DB,12,19,8,27,0.0,0.0,1,4,4.0,0,,,,,
brandon-anderson-1,2007,Akron,MAC,JR,DB,12,11,6,17,1.0,1.0,0,0,,0,2,0,0,0,0
brandon-anderson-1,2008,Akron,MAC,SR,DB,11,27,15,42,1.0,0.0,1,1,1.0,0,,,,,
darren-anderson-1,1990,Toledo,MAC,,DB,11,,,,,,3,17,5.7,0,,,,,
darren-anderson-1,1991,Toledo,MAC,,DB,11,,,,,,2,4,2.0,0,,,,,
don-anderson-2,1982,Purdue,Big Ten,,DB,11,,,,,,5,37,7.4,0,,,,,
don-anderson-2,1983,Purdue,Big Ten,,DB,11,,,,,,3,23,7.7,0,,,,,
don-anderson-2,1984,Purdue,Big Ten,,DB,12,,,,,,3,6,2.0,0,,,,,
erick-anderson-1,1988,Michigan,Big Ten,,LB,12,,,,,,,,,,,,,,
erick-anderson-1,1989,Michigan,Big Ten,,LB,12,,,,,,1,0,0.0,0,,,,,
erick-anderson-1,1990,Michigan,Big Ten,,LB,12,,,,,,3,44,14.7,0,,,,,
erick-anderson-1,1991,Michigan,Big Ten,,LB,12,,,,,,,,,,,,,,
henry-anderson-1,2011,Stanford,Pac-12,SO,DL,12,1,5,6,0.0,0.0,0,0,,0,0,1,,,0
henry-anderson-1,2012,Stanford,Pac-12,JR,DL,,27,24,51,13.0,5.5,,,,,5,0,0,0,1
henry-anderson-1,2013,Stanford,Pac-12,SR,DE,8,9,10,19,3.5,3.0,0,0,,0,1,0,,,0
henry-anderson-1,2014,Stanford,Pac-12,,DE,13,40,25,65,14.5,8.0,0,0,,0,2,0,,,0
jamaal-anderson-1,2005,Arkansas,SEC,SO,DL,11,26,10,36,11.0,3.5,,,,,1,0,0,0,1
jamaal-anderson-1,2006,Arkansas,SEC,JR,DL,14,32,14,46,20.0,13.5,,,,,4,0,0,0,1
james-anderson-1,2004,Virginia Tech,ACC,JR,LB,13,,,,,,1,14,14.0,0,,,,,
james-anderson-1,2005,Virginia Tech,ACC,SR,LB,13,41,41,82,8.5,3.0,2,39,19.5,1,,,,,
jonathan-anderson-1,2011,Texas Christian,MWC,FR,DB,13,35,14,49,1.0,0.0,1,0,0.0,0,1,1,,,1
jonathan-anderson-1,2012,Texas Christian,Big 12,SO,DB,,18,10,28,0.0,0.0,0,0,,0,0,0,0,0,0
jonathan-anderson-1,2013,Texas Christian,Big 12,JR,LB,12,34,32,66,4.5,1.5,0,0,,0,1,1,,,1
jonathan-anderson-1,2014,Texas Christian,Big 12,SR,LB,8,19,8,27,3.5,0.5,0,0,,0,0,1,,,0
mark-anderson-1,2002,Alabama,SEC,FR,LB,12,,,,,,,,,,,1,0,0,
mark-anderson-1,2005,Alabama,SEC,SR,LB,12,23,17,40,14.5,6.5,,,,,0,0,0,0,1
marques-anderson-1,1997,UCLA,Pac-10,,DB,12,,,,,,3,0,0.0,0,,,,,
marques-anderson-1,2000,UCLA,Pac-10,JR,DB,11,,,,,,2,9,4.5,0,,,0,1,
marques-anderson-1,2001,UCLA,Pac-10,SR,DB,11,,,,,,2,20,10.0,0,,,,,
ron-anderson-3,1984,SMU,SWC,,LB,11,,,,,,1,9,9.0,0,,,,,
ryan-anderson-1,2013,Alabama,SEC,FR,LB,3,4,1,5,1.5,1.5,0,0,,0,0,0,,,0
ryan-anderson-1,2014,Alabama,SEC,SO,LB,13,12,13,25,8.0,3.0,0,0,,0,0,1,,,0
ryan-anderson-1,2015,Alabama,SEC,JR,LB,13,21,16,37,11.5,6.0,0,0,,0,0,2,,,2
ryan-anderson-1,2016,Alabama,SEC,SR,LB,15,31,30,61,18.5,8.5,1,26,26.0,1,3,3,,,4
tim-anderson-1,2001,Ohio State,Big Ten,JR,DL,11,,,,,,1,4,4.0,0,,,,,
zaire-anderson-1,2012,Nebraska,Big Ten,JR,LB,,1,3,4,0.0,0.0,,,,,0,0,0,0,0
zaire-anderson-1,2013,Nebraska,Big Ten,JR,LB,10,28,24,52,6.0,3.0,0,0,,0,1,0,,,0
zaire-anderson-1,2014,Nebraska,Big Ten,SR,LB,12,48,55,103,13.0,2.0,0,0,,0,5,2,,,3
david-andrews-3,2013,Georgia,SEC,JR,C,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
gavin-andrews-1,2013,Oregon State,Pac-12,SO,OL,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
gavin-andrews-1,2015,Oregon State,Pac-12,SR,OL,,,,,,,,,,,,,,,
george-andrews-1,1977,Nebraska,Big 8,,DL,12,,,,,,1,4,4.0,0,,,,,
george-andrews-1,1978,Nebraska,Big 8,,DL,12,,,,,,1,0,0.0,0,,,,,
pat-angerer-1,2006,Iowa,Big Ten,FR,LB,13,1,4,5,0.0,0.0,0,0,,0,0,0,0,0,0
pat-angerer-1,2007,Iowa,Big Ten,SO,LB,4,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0
pat-angerer-1,2008,Iowa,Big Ten,JR,LB,13,46,61,107,6.5,1.0,5,34,6.8,0,,,,,
pat-angerer-1,2009,Iowa,Big Ten,SR,LB,13,48,97,145,5.0,1.0,1,38,38.0,0,,,,,
eli-ankou-1,2013,UCLA,Pac-12,FR,DT,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
eli-ankou-1,2014,UCLA,Pac-12,SO,DL,6,4,1,5,1.0,0.0,0,0,,0,0,0,,,0
eli-ankou-1,2015,UCLA,Pac-12,JR,DL,12,24,23,47,5.0,1.5,0,0,,0,3,1,,,0
eli-ankou-1,2016,UCLA,Pac-12,SR,DL,10,20,18,38,2.0,0.0,0,0,,0,0,0,,,0
jason-ankrah-1,2010,Nebraska,Big 12,FR,DL,10,1,1,2,0.0,0.0,0,0,,0,0,0,,,0
jason-ankrah-1,2011,Nebraska,Big Ten,SO,DL,12,6,11,17,2.5,1.0,0,0,,0,0,0,,,0
jason-ankrah-1,2012,Nebraska,Big Ten,JR,DL,,16,10,26,6.0,2.0,,,,,1,0,0,0,2
jason-ankrah-1,2013,Nebraska,Big Ten,SR,DE,13,20,16,36,8.5,4.0,1,6,6.0,0,3,0,,,2
tony-annese-1,2013,Central Michigan,MAC,FR,DB,11,17,12,29,0.5,0.0,2,68,34.0,2,2,0,,,0
tony-annese-1,2014,Central Michigan,MAC,SO,DB,12,49,25,74,3.5,0.0,3,0,0.0,0,10,1,,,0
tony-annese-1,2015,Central Michigan,MAC,JR,DB,13,58,26,84,2.5,0.0,2,0,0.0,0,5,0,,,0
tony-annese-1,2016,Central Michigan,MAC,SR,DB,10,36,18,54,0.0,0.0,1,28,28.0,1,3,0,,,1
ezekiel-ansah-1,2010,Brigham Young,MWC,SO,DL,6,1,2,3,0.0,0.0,0,0,,0,1,0,0,0,0
ezekiel-ansah-1,2011,Brigham Young,Ind,JR,LB,12,3,4,7,0.0,0.0,0,0,,0,0,0,0,0,0
ezekiel-ansah-1,2012,Brigham Young,Ind,SR,LB,13,35,27,62,13.0,4.5,1,-2,-2.0,0,,,,,
marc-anthony-1,2010,California,Pac-10,SO,DB,11,32,16,48,0.5,0.0,2,18,9.0,0,6,0,,,0
marc-anthony-1,2011,California,Pac-12,JR,DB,11,29,8,37,5.0,0.0,1,14,14.0,0,11,0,,,0
marc-anthony-1,2012,California,Pac-12,SR,DB,11,35,17,52,7.5,0.0,2,64,32.0,1,,,,,
stephone-anthony-1,2011,Clemson,ACC,FR,LB,13,20,11,31,5.0,2.0,0,0,,0,1,0,,,2
stephone-anthony-1,2012,Clemson,ACC,SO,LB,13,31,32,63,4.5,1.0,1,0,0.0,0,,,,,
stephone-anthony-1,2013,Clemson,ACC,JR,LB,13,55,31,86,15.0,4.5,1,0,0.0,0,3,0,,,2
stephone-anthony-1,2014,Clemson,ACC,SR,LB,13,47,27,74,10.0,2.0,1,8,8.0,0,3,0,,,1
terrence-anthony-1,1985,Iowa State,Big 8,,DB,11,,,,,,3,38,12.7,1,,,,,
terrence-anthony-1,1986,Iowa State,Big 8,,DB,11,,,,,,2,35,17.5,0,,,,,
dnerius-antoine-1,2015,Southern Mississippi,CUSA,JR,LB,14,75,28,103,7.5,1.5,2,56,28.0,0,5,1,,,4
dnerius-antoine-1,2016,Southern Mississippi,CUSA,SR,LB,13,53,33,86,3.0,1.0,0,0,,0,5,0,,,1
kenny-anunike-1,2009,Duke,ACC,FR,TE,12,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0
kenny-anunike-1,2010,Duke,ACC,SO,DL,12,6,17,23,1.5,0.0,,,,,0,0,,,1
kenny-anunike-1,2011,Duke,ACC,JR,DL,5,6,7,13,5.0,4.0,0,0,,0,0,0,,,1
kenny-anunike-1,2012,Duke,ACC,SR,DL,,16,28,44,6.0,5.0,0,0,,0,0,0,0,0,1
kenny-anunike-1,2013,Duke,ACC,SR,DE,14,21,45,66,12.5,6.5,0,0,,0,2,0,,,1
alex-anzalone-1,2013,Florida,SEC,FR,LB,2,2,0,2,0.0,0.0,0,0,,0,0,0,,,0
alex-anzalone-1,2014,Florida,SEC,SO,LB,6,6,8,14,1.0,0.0,0,0,,0,0,0,,,0
alex-anzalone-1,2015,Florida,SEC,JR,LB,2,3,3,6,0.0,0.0,0,0,,0,0,0,,,0
alex-anzalone-1,2016,Florida,SEC,JR,LB,8,22,31,53,4.0,3.0,0,0,,0,2,1,,,0
steve-apke-1,1984,Pitt,Ind,,LB,8,,,,,,1,4,4.0,0,,,,,
steve-apke-1,1985,Pitt,Ind,,LB,11,,,,,,2,9,4.5,0,,,,,
steve-apke-1,1986,Pitt,Ind,,LB,11,,,,,,1,2,2.0,0,,,,,
tony-apke-1,2017,Penn State,Big Ten,SR,S,13,37,17,54,3.0,0.0,1,1,1.0,0,4,0,,,0
eli-apple-1,2014,Ohio State,Big Ten,FR,CB,15,33,20,53,5.5,0.0,3,8,2.7,0,10,1,4,1,1
eli-apple-1,2015,Ohio State,Big Ten,SO,CB,13,23,10,33,2.0,0.0,1,8,8.0,0,7,1,,,0
antwan-applewhite-1,2004,San Diego State,MWC,FR,DL,10,,,,,,1,75,75.0,0,,,36,1,
antwan-applewhite-1,2005,San Diego State,MWC,SO,DL,12,35,21,56,8.5,5.5,0,0,,0,2,0,0,0,1
antwan-applewhite-1,2006,San Diego State,MWC,JR,DL,12,32,20,52,9.0,7.0,0,0,,0,0,0,0,0,0
brandon-archer-1,2004,Kansas State,Big 12,SO,LB,11,,,,,,2,52,26.0,2,,,,,
brandon-archer-1,2005,Kansas State,Big 12,JR,LB,11,43,29,72,9.5,3.0,1,45,45.0,1,,,,,
brandon-archer-1,2006,Kansas State,Big 12,SR,LB,13,57,49,106,7.0,2.5,,,,,,,,,
adam-archuleta-1,1999,Arizona State,Pac-10,,LB,11,,,,,,1,4,4.0,0,,,,,
adam-archuleta-1,2000,Arizona State,Pac-10,SR,LB,12,,,,,,1,0,0.0,0,,,,,
javier-arenas-1,2006,Alabama,SEC,FR,DB,13,,,,,,,,,,,,,,
javier-arenas-1,2007,Alabama,SEC,SO,DB,12,13,7,20,2.0,0.0,,,,,,,,,
javier-arenas-1,2008,Alabama,SEC,JR,DB,14,44,19,63,3.5,2.0,1,63,63.0,1,,,,,
javier-arenas-1,2009,Alabama,SEC,SR,DB,13,47,24,71,12.0,5.0,5,25,5.0,0,,,,,
thurston-armbrister-1,2012,Miami (FL),ACC,SO,LB,,25,15,40,2.0,0.0,,,,,0,0,0,0,0
thurston-armbrister-1,2013,Miami (FL),ACC,SO,LB,11,25,8,33,8.0,2.0,0,0,,0,0,1,,,0
thurston-armbrister-1,2014,Miami (FL),ACC,SR,LB,12,38,18,56,9.0,6.0,0,0,,0,1,1,,,2
jojuan-armour-1,1995,Miami (OH),MAC,,LB,11,,,,,,2,3,1.5,0,,,,,
jojuan-armour-1,1997,Miami (OH),MAC,,,11,,,,,,2,7,3.5,0,,,,,
jojuan-armour-1,1998,Miami (OH),MAC,,,,,,,,,0,0,,0,,,,,
arik-armstead-1,2012,Oregon,Pac-12,FR,DL,,11,15,26,2.0,0.5,,,,,0,0,0,0,0
arik-armstead-1,2013,Oregon,Pac-12,SO,DL,9,6,9,15,3.0,1.0,0,0,,0,2,0,,,0
arik-armstead-1,2014,Oregon,Pac-12,JR,DL,11,25,21,46,5.5,2.5,0,0,,0,0,2,,,1
armond-armstead-1,2008,USC,Pac-10,FR,DL,9,4,6,10,3.0,1.0,,,,,0,0,0,0,0
armond-armstead-1,2009,USC,Pac-10,SO,DL,8,2,4,6,1.0,0.0,,,,,0,0,0,0,0
armond-armstead-1,2010,USC,Pac-10,JR,DL,12,21,22,43,6.5,3.0,,,,,2,0,0,0,0
cornell-armstrong-1,2014,Southern Mississippi,CUSA,FR,DB,9,24,6,30,3.0,0.0,0,0,,0,4,1,,,0
cornell-armstrong-1,2015,Southern Mississippi,CUSA,SO,DB,12,37,10,47,1.0,0.0,2,-1,-0.5,0,10,0,,,0
cornell-armstrong-1,2016,Southern Mississippi,CUSA,JR,DB,13,35,12,47,1.0,0.0,1,0,0.0,0,8,0,,,0
