playerId,year,school_name,conf_abbr,class,pos,g,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td
lucas-reed-1,2010,New Mexico,MWC,SO,TE,11,33,459,13.9,5,,,,,33,459,13.9,5
lucas-reed-1,2011,New Mexico,MWC,JR,TE,12,22,241,11.0,0,,,,,22,241,11.0,0
lucas-reed-1,2012,New Mexico,MWC,SR,TE,13,5,37,7.4,0,,,,,5,37,7.4,0
jerry-reese-1,1984,Illinois,Big Ten,,TE,11,16,130,8.1,1,,,,,16,130,8.1,1
jerry-reese-1,1986,Illinois,Big Ten,,TE,11,37,468,12.6,3,1,2,2.0,0,38,470,12.4,3
jerry-reese-2,1991,San Jose State,Big West,,WR,11,1,16,16.0,0,,,,,1,16,16.0,0
jerry-reese-2,1992,San Jose State,Big West,,WR,11,12,267,22.3,1,,,,,12,267,22.3,1
jerry-reese-2,1993,San Jose State,Big West,,WR,11,26,478,18.4,7,3,9,3.0,0,29,487,16.8,7
jerry-reese-2,1994,San Jose State,Big West,,WR,11,15,111,7.4,0,4,-4,-1.0,0,19,107,5.6,0
tevin-reese-1,2010,Baylor,Big 12,FR,WR,13,45,401,8.9,0,2,13,6.5,0,47,414,8.8,0
tevin-reese-1,2011,Baylor,Big 12,SO,WR,13,51,877,17.2,7,5,102,20.4,0,56,979,17.5,7
tevin-reese-1,2012,Baylor,Big 12,JR,WR,13,53,957,18.1,9,4,21,5.3,0,57,978,17.2,9
tevin-reese-1,2013,Baylor,Big 12,SR,WR,8,38,867,22.8,8,0,0,,0,38,867,22.8,8
bryan-reeves-1,1992,Nevada,Big West,,WR,11,81,1114,13.8,10,3,4,1.3,2,84,1118,13.3,12
bryan-reeves-1,1993,Nevada,Big West,,WR,10,91,1362,15.0,17,2,3,1.5,0,93,1365,14.7,17
walter-reeves-1,1986,Auburn,SEC,,TE,11,17,129,7.6,2,,,,,17,129,7.6,2
walter-reeves-1,1987,Auburn,SEC,,TE,11,23,174,7.6,0,,,,,23,174,7.6,0
walter-reeves-1,1988,Auburn,SEC,,TE,11,18,127,7.1,2,,,,,18,127,7.1,2
tom-rehder-1,1985,Notre Dame,Ind,,TE,11,13,182,14.0,1,,,,,13,182,14.0,1
gabriel-reid-1,2000,Brigham Young,MWC,SO,TE,12,4,50,12.5,0,,,,,4,50,12.5,0
gabriel-reid-1,2001,Brigham Young,MWC,JR,TE,11,5,79,15.8,3,,,,,5,79,15.8,3
gabriel-reid-1,2002,Brigham Young,MWC,SR,TE,12,18,192,10.7,5,,,,,18,192,10.7,5
willie-reid-1,2002,Florida State,ACC,SO,RB,10,6,37,6.2,0,27,130,4.8,1,33,167,5.1,1
willie-reid-1,2003,Florida State,ACC,SO,RB,13,20,189,9.5,1,34,159,4.7,2,54,348,6.4,3
willie-reid-1,2004,Florida State,ACC,JR,WR,11,15,186,12.4,1,1,15,15.0,0,16,201,12.6,1
willie-reid-1,2005,Florida State,ACC,SR,WR,11,50,634,12.7,1,1,5,5.0,0,51,639,12.5,1
brandon-reilly-1,2013,Nebraska,Big Ten,FR,WR,3,3,24,8.0,0,0,0,,0,3,24,8.0,0
brandon-reilly-1,2014,Nebraska,Big Ten,JR,WR,4,6,85,14.2,0,0,0,,0,6,85,14.2,0
brandon-reilly-1,2015,Nebraska,Big Ten,JR,WR,12,40,754,18.9,4,11,96,8.7,0,51,850,16.7,4
brandon-reilly-1,2016,Nebraska,Big Ten,SR,WR,9,21,412,19.6,2,8,46,5.8,0,29,458,15.8,2
allen-reisner-1,2007,Iowa,Big Ten,FR,TE,8,2,31,15.5,0,,,,,2,31,15.5,0
allen-reisner-1,2008,Iowa,Big Ten,SO,TE,13,11,200,18.2,1,,,,,11,200,18.2,1
allen-reisner-1,2009,Iowa,Big Ten,JR,TE,13,14,143,10.2,1,,,,,14,143,10.2,1
allen-reisner-1,2010,Iowa,Big Ten,SR,TE,13,42,460,11.0,2,,,,,42,460,11.0,2
reggie-rembert-2,1988,West Virginia,Ind,,WR,11,23,516,22.4,7,10,147,14.7,3,33,663,20.1,10
reggie-rembert-2,1989,West Virginia,Ind,,WR,12,47,850,18.1,11,5,-2,-0.4,0,52,848,16.3,11
mike-renfro-1,1974,Texas Christian,SWC,,WR,11,21,362,17.2,2,3,39,13.0,,24,401,16.7,2
mike-renfro-1,1975,Texas Christian,SWC,,WR,11,49,810,16.5,2,1,15,15.0,,50,825,16.5,2
mike-renfro-1,1976,Texas Christian,SWC,,WR,11,42,773,18.4,3,2,10,5.0,0,44,783,17.8,3
mike-renfro-1,1977,Texas Christian,SWC,,WR,11,50,794,15.9,10,,,,,50,794,15.9,10
hunter-renfrow-1,2015,Clemson,ACC,FR,WR,13,33,492,14.9,5,0,0,,0,33,492,14.9,5
hunter-renfrow-1,2016,Clemson,ACC,SO,WR,11,44,495,11.3,6,0,0,,0,44,495,11.3,6
hunter-renfrow-1,2017,Clemson,ACC,JR,WR,14,60,602,10.0,3,0,0,,0,60,602,10.0,3
hunter-renfrow-1,2018,Clemson,ACC,SR,WR,15,49,544,11.1,1,0,0,,0,49,544,11.1,1
mike-reppond-1,1970,Arkansas,SWC,,WR,11,9,164,18.2,1,,,,,9,164,18.2,1
mike-reppond-1,1971,Arkansas,SWC,,WR,11,56,986,17.6,3,1,-4,-4.0,0,57,982,17.2,3
mike-reppond-1,1972,Arkansas,SWC,,WR,11,36,475,13.2,4,,,,,36,475,13.2,4
konrad-reuland-1,2009,Stanford,Pac-10,JR,TE,13,6,142,23.7,0,,,,,6,142,23.7,0
konrad-reuland-1,2010,Stanford,Pac-10,SR,TE,13,21,209,10.0,1,,,,,21,209,10.0,1
randy-reutershan-1,1975,Pitt,Ind,,WR,12,1,15,15.0,0,,,,,1,15,15.0,0
randy-reutershan-1,1976,Pitt,Ind,,WR,12,1,4,4.0,0,,,,,1,4,4.0,0
randy-reutershan-1,1977,Pitt,Ind,,WR,12,17,311,18.3,2,,,,,17,311,18.3,2
darius-reynaud-1,2005,West Virginia,Big East,SO,WR,12,30,297,9.9,5,9,86,9.6,1,39,383,9.8,6
darius-reynaud-1,2006,West Virginia,Big East,JR,WR,13,39,520,13.3,2,14,221,15.8,0,53,741,14.0,2
darius-reynaud-1,2007,West Virginia,Big East,SR,WR,13,64,733,11.5,12,11,103,9.4,1,75,836,11.1,13
josh-reynolds-1,2014,Texas A&M,SEC,SO,WR,13,52,842,16.2,13,0,0,,0,52,842,16.2,13
josh-reynolds-1,2015,Texas A&M,SEC,JR,WR,12,51,907,17.8,5,0,0,,0,51,907,17.8,5
josh-reynolds-1,2016,Texas A&M,SEC,SR,WR,13,61,1039,17.0,12,0,0,,0,61,1039,17.0,12
tom-reynolds-2,1969,San Diego State,PCAA,,WR,10,50,885,17.7,18,,,,,50,885,17.7,18
tom-reynolds-2,1971,San Diego State,PCAA,,WR,11,67,1070,16.0,7,,,,,67,1070,16.0,7
steve-rhodes-1,1976,Oklahoma,Big 8,,WR,11,6,160,26.7,0,1,-5,-5.0,0,7,155,22.1,0
steve-rhodes-1,1977,Oklahoma,Big 8,,WR,12,15,272,18.1,2,,,,,15,272,18.1,2
steve-rhodes-1,1978,Oklahoma,Big 8,,WR,11,9,211,23.4,1,,,,,9,211,23.4,1
steve-rhodes-1,1979,Oklahoma,Big 8,,WR,11,3,60,20.0,0,,,,,3,60,20.0,0
steve-rhodes-1,1980,Oklahoma,Big 8,,WR,11,10,251,25.1,0,1,11,11.0,0,11,262,23.8,0
sidney-rice-1,2005,South Carolina,SEC,FR,WR,11,70,1143,16.3,13,,,,,70,1143,16.3,13
sidney-rice-1,2006,South Carolina,SEC,SO,WR,13,72,1090,15.1,10,1,6,6.0,0,73,1096,15.0,10
jimmy-richards-1,1967,Virginia Tech,Ind,,DB,10,1,8,8.0,0,,,,,1,8,8.0,0
perry-richards-1,1956,Detroit Mercy,MVC,,WR,10,3,34,11.3,0,,,,,3,34,11.3,0
bob-richardson-1,1963,UCLA,AAWU,,RB,10,10,93,9.3,1,3,1,0.3,0,13,94,7.2,1
eric-richardson-2,1982,San Jose State,PCAA,,WR,11,40,590,14.8,4,,,,,40,590,14.8,4
eric-richardson-2,1983,San Jose State,PCAA,,WR,11,54,911,16.9,8,1,6,6.0,0,55,917,16.7,8
paul-richardson-1,2010,Colorado,Big 12,FR,TE,12,34,514,15.1,6,6,7,1.2,0,40,521,13.0,6
paul-richardson-1,2011,Colorado,Pac-12,SO,WR,9,39,555,14.2,5,2,24,12.0,0,41,579,14.1,5
paul-richardson-1,2013,Colorado,Pac-12,JR,WR,12,83,1343,16.2,10,1,7,7.0,0,84,1350,16.1,10
paul-richardson-2,1989,UCLA,Pac-10,,WR,11,10,141,14.1,2,,,,,10,141,14.1,2
paul-richardson-2,1990,UCLA,Pac-10,,WR,11,1,11,11.0,0,,,,,1,11,11.0,0
paul-richardson-2,1991,UCLA,Pac-10,,WR,12,29,397,13.7,1,3,18,6.0,0,32,415,13.0,1
frank-richter-1,1964,Georgia,SEC,,WR,10,1,8,8.0,0,,,,,1,8,8.0,0
frank-richter-1,1965,Georgia,SEC,,WR,10,12,150,12.5,0,,,,,12,150,12.5,0
frank-richter-1,1966,Georgia,SEC,,TE,10,10,177,17.7,1,,,,,10,177,17.7,1
pat-richter-1,1960,Wisconsin,Big Ten,,WR,9,25,362,14.5,1,,,,,25,362,14.5,1
pat-richter-1,1961,Wisconsin,Big Ten,,WR,9,47,817,17.4,8,,,,,47,817,17.4,8
pat-richter-1,1962,Wisconsin,Big Ten,,WR,10,49,694,14.2,6,,,,,49,694,14.2,6
brandon-rideau-1,2001,Kansas,Big 12,FR,WR,7,2,55,27.5,1,,,,,2,55,27.5,1
brandon-rideau-1,2002,Kansas,Big 12,SO,WR,12,27,307,11.4,0,,,,,27,307,11.4,0
brandon-rideau-1,2003,Kansas,Big 12,JR,WR,13,51,677,13.3,6,1,5,5.0,0,52,682,13.1,6
brandon-rideau-1,2004,Kansas,Big 12,SR,WR,11,51,597,11.7,7,,,,,51,597,11.7,7
eddie-rideout-1,1970,Boston College,Ind,,WR,10,16,255,15.9,0,6,83,13.8,1,22,338,15.4,1
eddie-rideout-1,1971,Boston College,Ind,,RB,11,27,430,15.9,3,28,178,6.4,3,55,608,11.1,6
dante-ridgeway-1,2002,Ball State,MAC,FR,WR,12,44,556,12.6,4,,,,,44,556,12.6,4
dante-ridgeway-1,2003,Ball State,MAC,SO,WR,12,89,1075,12.1,10,1,8,8.0,1,90,1083,12.0,11
dante-ridgeway-1,2004,Ball State,MAC,JR,WR,11,105,1399,13.3,8,1,-13,-13.0,0,106,1386,13.1,8
calvin-ridley-1,2015,Alabama,SEC,FR,WR,15,89,1045,11.7,7,1,2,2.0,0,90,1047,11.6,7
calvin-ridley-1,2016,Alabama,SEC,SO,WR,15,72,769,10.7,7,5,21,4.2,1,77,790,10.3,8
calvin-ridley-1,2017,Alabama,SEC,JR,WR,14,63,967,15.3,5,2,17,8.5,0,65,984,15.1,5
riley-ridley-1,2016,Georgia,SEC,FR,WR,6,12,238,19.8,2,3,41,13.7,0,15,279,18.6,2
riley-ridley-1,2017,Georgia,SEC,SO,WR,8,14,218,15.6,2,1,5,5.0,0,15,223,14.9,2
riley-ridley-1,2018,Georgia,SEC,JR,WR,14,43,559,13.0,9,0,0,,0,43,559,13.0,9
jay-riemersma-1,1992,Michigan,Big Ten,,QB,12,,,,,2,9,4.5,0,2,9,4.5,0
jay-riemersma-1,1993,Michigan,Big Ten,,QB,12,,,,,5,13,2.6,0,5,13,2.6,0
jay-riemersma-1,1994,Michigan,Big Ten,,TE,12,33,336,10.2,2,,,,,33,336,10.2,2
jay-riemersma-1,1995,Michigan,Big Ten,,TE,12,40,360,9.0,1,,,,,40,360,9.0,1
dick-rifenburg-1,1944,Michigan,Western,,WR,10,8,232,29.0,,4,10,2.5,,12,242,20.2,0
dick-rifenburg-1,1947,Michigan,Western,,WR,9,6,156,26.0,,,,,,6,156,26.0,0
dick-rifenburg-1,1948,Michigan,Western,,,9,22,508,23.1,8,15,102,6.8,0,37,610,16.5,8
jim-riggs-1,1983,Clemson,ACC,,TE,9,5,72,14.4,0,,,,,5,72,14.4,0
jim-riggs-1,1984,Clemson,ACC,,TE,11,9,178,19.8,0,,,,,9,178,19.8,0
jim-riggs-1,1985,Clemson,ACC,,TE,12,18,203,11.3,1,,,,,18,203,11.3,1
jim-riggs-1,1986,Clemson,ACC,,TE,12,17,197,11.6,0,,,,,17,197,11.6,0
bobby-riley-1,1983,Oklahoma State,Big 8,,WR,12,2,14,7.0,0,3,33,11.0,0,5,47,9.4,0
bobby-riley-1,1984,Oklahoma State,Big 8,,WR,12,24,275,11.5,1,,,,,24,275,11.5,1
bobby-riley-1,1985,Oklahoma State,Big 8,,WR,12,36,659,18.3,2,,,,,36,659,18.3,2
bobby-riley-1,1986,Oklahoma State,Big 8,,WR,7,17,339,19.9,1,2,48,24.0,0,19,387,20.4,1
eron-riley-1,2005,Duke,ACC,FR,WR,9,11,247,22.5,2,,,,,11,247,22.5,2
eron-riley-1,2006,Duke,ACC,SO,WR,12,32,643,20.1,3,,,,,32,643,20.1,3
eron-riley-1,2007,Duke,ACC,JR,WR,12,40,830,20.8,9,4,2,0.5,0,44,832,18.9,9
eron-riley-1,2008,Duke,ACC,SR,WR,12,61,693,11.4,8,,,,,61,693,11.4,8
eugene-riley-1,1986,Ball State,MAC,,TE,11,4,25,6.3,0,,,,,4,25,6.3,0
eugene-riley-1,1987,Ball State,MAC,,TE,11,10,83,8.3,0,3,12,4.0,0,13,95,7.3,0
eugene-riley-1,1988,Ball State,MAC,,TE,11,41,457,11.1,2,,,,,41,457,11.1,2
eugene-riley-1,1989,Ball State,MAC,,TE,11,37,420,11.4,1,,,,,37,420,11.4,1
phillip-riley-1,1993,Florida State,ACC,,WR,12,6,59,9.8,1,2,6,3.0,0,8,65,8.1,1
phillip-riley-1,1994,Florida State,ACC,,WR,11,2,34,17.0,1,,,,,2,34,17.0,1
phillip-riley-1,1995,Florida State,ACC,,WR,11,30,340,11.3,3,7,78,11.1,0,37,418,11.3,3
preston-riley-1,1968,Memphis,MVC,,WR,10,21,484,23.0,2,6,79,13.2,0,27,563,20.9,2
preston-riley-1,1969,Memphis,MVC,,WR,10,8,198,24.8,2,,,,,8,198,24.8,2
aaron-ripkowski-1,2013,Oklahoma,Big 12,JR,FB,1,1,3,3.0,1,0,0,,0,1,3,3.0,1
aaron-ripkowski-1,2014,Oklahoma,Big 12,SR,FB,5,7,38,5.4,1,6,13,2.2,3,13,51,3.9,4
bob-rippentrop-1,1977,Fresno State,PCAA,,TE,11,4,103,25.8,0,,,,,4,103,25.8,0
bob-rippentrop-1,1978,Fresno State,PCAA,,TE,11,3,29,9.7,1,,,,,3,29,9.7,1
andre-rison-1,1985,Michigan State,Big Ten,,WR,12,19,280,14.7,2,3,-6,-2.0,0,22,274,12.5,2
andre-rison-1,1986,Michigan State,Big Ten,,WR,11,54,966,17.9,5,2,7,3.5,0,56,973,17.4,5
andre-rison-1,1987,Michigan State,Big Ten,,WR,12,34,785,23.1,5,2,-7,-3.5,0,36,778,21.6,5
andre-rison-1,1988,Michigan State,Big Ten,,WR,12,39,961,24.6,8,4,62,15.5,0,43,1023,23.8,8
ray-rissmiller-1,1963,Georgia,SEC,,OL,10,1,12,12.0,0,,,,,1,12,12.0,0
mychal-rivera-1,2010,Tennessee,SEC,JR,TE,13,11,112,10.2,0,,,,,11,112,10.2,0
mychal-rivera-1,2011,Tennessee,SEC,JR,TE,12,29,344,11.9,1,,,,,29,344,11.9,1
mychal-rivera-1,2012,Tennessee,SEC,SR,TE,12,36,562,15.6,5,,,,,36,562,15.6,5
steve-rivera-1,1973,California,Pac-8,,WR,11,25,357,14.3,1,,,,,25,357,14.3,1
steve-rivera-1,1974,California,Pac-8,,WR,11,56,938,16.8,4,,,,,56,938,16.8,4
steve-rivera-1,1975,California,Pac-8,,WR,11,57,790,13.9,4,,,,,57,790,13.9,4
marcellus-rivers-1,1998,Oklahoma State,Big 12,,TE,11,22,335,15.2,4,,,,,22,335,15.2,4
marcellus-rivers-1,1999,Oklahoma State,Big 12,,TE,10,27,336,12.4,4,,,,,27,336,12.4,4
marcellus-rivers-1,2000,Oklahoma State,Big 12,SR,TE,11,19,292,15.4,2,,,,,19,292,15.4,2
carl-roaches-1,1972,Texas A&M,SWC,,WR,11,11,195,17.7,1,1,-5,-5.0,0,12,190,15.8,1
carl-roaches-1,1973,Texas A&M,SWC,,WR,11,21,391,18.6,1,2,-2,-1.0,0,23,389,16.9,1
carl-roaches-1,1974,Texas A&M,SWC,,WR,11,9,156,17.3,1,4,58,14.5,1,13,214,16.5,2
carl-roaches-1,1975,Texas A&M,SWC,,WR,11,8,109,13.6,0,2,42,21.0,0,10,151,15.1,0
mike-roan-1,1991,Wisconsin,Big Ten,,TE,11,19,231,12.2,2,,,,,19,231,12.2,2
mike-roan-1,1992,Wisconsin,Big Ten,,TE,11,18,174,9.7,0,,,,,18,174,9.7,0
mike-roan-1,1993,Wisconsin,Big Ten,,TE,12,34,396,11.6,3,,,,,34,396,11.6,3
mike-roan-1,1994,Wisconsin,Big Ten,,TE,12,21,179,8.5,4,,,,,21,179,8.5,4
oscar-roan-1,1972,SMU,SWC,,TE,11,13,206,15.8,1,,,,,13,206,15.8,1
oscar-roan-1,1973,SMU,SWC,,WR,11,16,331,20.7,3,2,4,2.0,0,18,335,18.6,3
oscar-roan-1,1974,SMU,SWC,,WR,11,19,351,18.5,4,,,,,19,351,18.5,4
mike-roberg-1,1998,Idaho,Big West,,TE,11,13,157,12.1,2,,,,,13,157,12.1,2
mike-roberg-1,1999,Idaho,Big West,,TE,9,17,165,9.7,4,,,,,17,165,9.7,4
mike-roberg-1,2000,Idaho,Big West,SR,TE,11,34,400,11.8,4,,,,,34,400,11.8,4
david-roberson-1,1980,Houston,SWC,,KR,5,,,,,,,,,0,0,,0
david-roberson-1,1981,Houston,SWC,,WR,11,14,252,18.0,3,,,,,14,252,18.0,3
david-roberson-1,1982,Houston,SWC,,WR,11,48,667,13.9,1,2,-4,-2.0,0,50,663,13.3,1
david-roberson-1,1983,Houston,SWC,,WR,11,32,354,11.1,1,,,,,32,354,11.1,1
alfredo-roberts-1,1984,Miami (FL),Ind,,TE,12,5,50,10.0,1,,,,,5,50,10.0,1
alfredo-roberts-1,1985,Miami (FL),Ind,,TE,11,1,4,4.0,0,,,,,1,4,4.0,0
alfredo-roberts-1,1986,Miami (FL),Ind,,TE,11,10,105,10.5,2,0,7,,1,10,112,11.2,3
alfredo-roberts-1,1987,Miami (FL),Ind,,TE,11,13,137,10.5,1,,,,,13,137,10.5,1
michael-roberts-3,2013,Toledo,MAC,FR,TE,1,0,0,,0,0,0,,0,0,0,,0
michael-roberts-3,2014,Toledo,MAC,SO,TE,2,4,65,16.3,2,0,0,,0,4,65,16.3,2
michael-roberts-3,2015,Toledo,MAC,JR,TE,11,21,234,11.1,4,0,0,,0,21,234,11.1,4
michael-roberts-3,2016,Toledo,MAC,SR,TE,13,45,533,11.8,16,0,0,,0,45,533,11.8,16
bob-robertson-1,1966,Illinois,Big Ten,,OL,10,3,53,17.7,0,,,,,3,53,17.7,0
korey-robertson-1,2015,Southern Mississippi,CUSA,FR,WR,6,14,200,14.3,3,0,0,,0,14,200,14.3,3
korey-robertson-1,2016,Southern Mississippi,CUSA,SO,WR,13,37,437,11.8,3,1,-3,-3.0,0,38,434,11.4,3
korey-robertson-1,2017,Southern Mississippi,CUSA,JR,WR,13,76,1106,14.6,12,0,0,,0,76,1106,14.6,12
jalen-robinette-1,2013,Air Force,MWC,,WR,7,16,291,18.2,3,0,0,,0,16,291,18.2,3
jalen-robinette-1,2014,Air Force,MWC,SO,WR,13,43,806,18.7,4,0,0,,0,43,806,18.7,4
jalen-robinette-1,2015,Air Force,MWC,JR,WR,12,26,641,24.7,5,2,-2,-1.0,0,28,639,22.8,5
jalen-robinette-1,2016,Air Force,MWC,SR,WR,12,35,959,27.4,6,0,0,,0,35,959,27.4,6
adrien-robinson-1,2008,Cincinnati,Big East,SO,WR,7,1,12,12.0,0,,,,,1,12,12.0,0
adrien-robinson-1,2009,Cincinnati,Big East,SO,WR,10,10,174,17.4,1,,,,,10,174,17.4,1
adrien-robinson-1,2010,Cincinnati,Big East,JR,WR,9,6,65,10.8,1,,,,,6,65,10.8,1
adrien-robinson-1,2011,Cincinnati,Big East,SR,WR,13,12,183,15.3,3,,,,,12,183,15.3,3
aldrick-robinson-1,2007,SMU,CUSA,FR,WR,9,10,166,16.6,0,,,,,10,166,16.6,0
aldrick-robinson-1,2008,SMU,CUSA,SO,WR,10,59,1047,17.7,11,,,,,59,1047,17.7,11
aldrick-robinson-1,2009,SMU,CUSA,JR,WR,13,47,800,17.0,5,,,,,47,800,17.0,5
aldrick-robinson-1,2010,SMU,CUSA,SR,WR,14,65,1301,20.0,14,,,,,65,1301,20.0,14
allen-robinson-1,2011,Penn State,Big Ten,FR,WR,11,3,29,9.7,0,,,,,3,29,9.7,0
allen-robinson-1,2012,Penn State,Big Ten,SO,WR,12,77,1018,13.2,11,,,,,77,1018,13.2,11
allen-robinson-1,2013,Penn State,Big Ten,JR,WR,12,97,1432,14.8,6,6,36,6.0,0,103,1468,14.3,6
dave-robinson-1,1960,Penn State,Ind,,WR,9,3,62,20.7,0,,,,,3,62,20.7,0
dave-robinson-1,1961,Penn State,Ind,,WR,10,3,65,21.7,0,,,,,3,65,21.7,0
dave-robinson-1,1962,Penn State,Ind,,WR,10,17,178,10.5,0,,,,,17,178,10.5,0
demarcus-robinson-3,2013,Florida,SEC,FR,WR,4,5,23,4.6,0,0,0,,0,5,23,4.6,0
demarcus-robinson-3,2014,Florida,SEC,SO,WR,11,53,810,15.3,7,1,3,3.0,0,54,813,15.1,7
demarcus-robinson-3,2015,Florida,SEC,JR,WR,12,47,520,11.1,2,2,3,1.5,0,49,523,10.7,2
jimmy-robinson-2,1972,Georgia Tech,Ind,,WR,11,48,812,16.9,9,3,16,5.3,0,51,828,16.2,9
jimmy-robinson-2,1973,Georgia Tech,Ind,,WR,11,34,597,17.6,2,6,15,2.5,0,40,612,15.3,2
jimmy-robinson-2,1974,Georgia Tech,Ind,,WR,11,19,224,11.8,2,5,-3,-0.6,0,24,221,9.2,2
kevin-robinson-1,2004,Utah State,Sun Belt,FR,WR,11,44,602,13.7,3,,,,,44,602,13.7,3
kevin-robinson-1,2005,Utah State,WAC,SO,WR,11,43,661,15.4,8,13,91,7.0,1,56,752,13.4,9
kevin-robinson-1,2006,Utah State,WAC,JR,WR,12,36,582,16.2,5,6,35,5.8,0,42,617,14.7,5
kevin-robinson-1,2007,Utah State,WAC,SR,WR,12,55,640,11.6,5,16,39,2.4,0,71,679,9.6,5
koren-robinson-1,1999,North Carolina State,ACC,,WR,11,48,853,17.8,2,13,15,1.2,0,61,868,14.2,2
koren-robinson-1,2000,North Carolina State,ACC,SO,WR,11,62,1061,17.1,13,15,95,6.3,0,77,1156,15.0,13
marcus-robinson-2,1993,South Carolina,SEC,,WR,9,3,47,15.7,0,,,,,3,47,15.7,0
marcus-robinson-2,1994,South Carolina,SEC,,WR,9,11,63,5.7,1,,,,,11,63,5.7,1
marcus-robinson-2,1995,South Carolina,SEC,,WR,8,2,59,29.5,0,,,,,2,59,29.5,0
marcus-robinson-2,1996,South Carolina,SEC,,WR,11,21,505,24.0,1,,,,,21,505,24.0,1
ryne-robinson-1,2003,Miami (OH),MAC,FR,WR,14,28,468,16.7,2,3,12,4.0,0,31,480,15.5,2
ryne-robinson-1,2004,Miami (OH),MAC,SO,WR,13,64,932,14.6,4,6,-9,-1.5,0,70,923,13.2,4
ryne-robinson-1,2005,Miami (OH),MAC,JR,WR,11,75,1119,14.9,8,13,108,8.3,0,88,1227,13.9,8
ryne-robinson-1,2006,Miami (OH),MAC,SR,WR,12,91,1178,12.9,8,3,11,3.7,0,94,1189,12.6,8
shelton-robinson-1,1979,North Carolina,ACC,,TE,11,2,19,9.5,0,,,,,2,19,9.5,0
shelton-robinson-1,1981,North Carolina,ACC,,TE,11,13,93,7.2,2,,,,,13,93,7.2,2
brian-robiskie-1,2005,Ohio State,Big Ten,FR,WR,12,1,13,13.0,0,,,,,1,13,13.0,0
brian-robiskie-1,2006,Ohio State,Big Ten,SO,WR,13,29,383,13.2,5,,,,,29,383,13.2,5
brian-robiskie-1,2007,Ohio State,Big Ten,JR,WR,13,55,935,17.0,11,,,,,55,935,17.0,11
brian-robiskie-1,2008,Ohio State,Big Ten,SR,WR,13,42,535,12.7,8,,,,,42,535,12.7,8
courtney-roby-1,2001,Indiana,Big Ten,FR,WR,11,11,171,15.5,1,1,-8,-8.0,0,12,163,13.6,1
courtney-roby-1,2002,Indiana,Big Ten,SO,WR,12,59,1039,17.6,4,2,37,18.5,0,61,1076,17.6,4
courtney-roby-1,2003,Indiana,Big Ten,JR,WR,11,45,504,11.2,0,7,43,6.1,0,52,547,10.5,0
courtney-roby-1,2004,Indiana,Big Ten,SR,WR,11,55,810,14.7,7,21,135,6.4,2,76,945,12.4,9
brian-roche-1,1993,San Jose State,Big West,,TE,11,5,57,11.4,0,,,,,5,57,11.4,0
brian-roche-1,1994,San Jose State,Big West,,TE,11,30,390,13.0,2,,,,,30,390,13.0,2
brian-roche-1,1995,San Jose State,Big West,,TE,11,66,729,11.0,5,,,,,66,729,11.0,5
walter-rock-1,1960,Maryland,ACC,,WR,10,3,24,8.0,0,,,,,3,24,8.0,0
jim-rockford-1,1980,Oklahoma,Big 8,,WR,11,1,16,16.0,0,2,1,0.5,0,3,17,5.7,0
jim-rockford-1,1981,Oklahoma,Big 8,,WR,11,5,88,17.6,0,,,,,5,88,17.6,0
jim-rockford-1,1983,Oklahoma,Big 8,,DB,12,,,,,,,,,0,0,,0
jim-rockford-1,1984,Oklahoma,Big 8,,DB,12,,,,,,,,,0,0,,0
amari-rodgers-1,2017,Clemson,ACC,FR,WR,12,19,123,6.5,0,3,-9,-3.0,0,22,114,5.2,0
amari-rodgers-1,2018,Clemson,ACC,SO,WR,15,55,575,10.5,4,1,5,5.0,0,56,580,10.4,4
amari-rodgers-1,2019,Clemson,ACC,JR,WR,13,30,426,14.2,4,2,50,25.0,1,32,476,14.9,5
amari-rodgers-1,2020,Clemson,ACC,SR,WR,12,77,1020,13.2,7,0,0,,0,77,1020,13.2,7
cory-rodgers-1,2003,Texas Christian,CUSA,FR,WR,13,37,590,15.9,5,17,39,2.3,3,54,629,11.6,8
cory-rodgers-1,2004,Texas Christian,CUSA,SO,WR,11,61,836,13.7,7,12,35,2.9,2,73,871,11.9,9
cory-rodgers-1,2005,Texas Christian,MWC,JR,WR,12,52,685,13.2,5,17,41,2.4,5,69,726,10.5,10
james-rodgers-1,2007,Oregon State,Pac-10,FR,WR,13,19,208,10.9,1,50,586,11.7,3,69,794,11.5,4
james-rodgers-1,2008,Oregon State,Pac-10,SO,WR,12,51,607,11.9,4,46,408,8.9,5,97,1015,10.5,9
james-rodgers-1,2009,Oregon State,Pac-10,JR,WR,13,91,1034,11.4,9,58,303,5.2,1,149,1337,9.0,10
james-rodgers-1,2010,Oregon State,Pac-10,SR,WR,4,16,215,13.4,2,8,38,4.8,0,24,253,10.5,2
james-rodgers-1,2011,Oregon State,Pac-12,SR,WR,9,45,514,11.4,3,11,75,6.8,0,56,589,10.5,3
john-rodgers-1,1979,Louisiana Tech,Southland,,TE,7,3,105,35.0,1,,,,,3,105,35.0,1
john-rodgers-1,1980,Louisiana Tech,Southland,,TE,11,7,58,8.3,0,,,,,7,58,8.3,0
