player_id,position,games,gamestarts,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_per_g,rec_yds_per_g,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_yds_per_att,rush_yds_per_g,Component_1,Component_2,Component_3,Component_4,kmeans_pca_cluster
AustTe00,WR,18,0,31,15,184,13.55,0,0.75,9.95,7.35,0,0,0,0.0,0.0,-1.8729737550583658,-0.27845665127382097,1.0419451948430003,-0.6591240520327161,1
AvanJa00,WR,153,53,580,359,4270,11.427272727272728,13,2.309090909090909,27.30909090909091,7.045454545454546,2,2,0,0.18181818181818182,0.018181818181818184,2.016546213048089,-1.2100052760964592,-0.7256768977277196,-0.5876636394707528,3
AverDo00,WR,77,60,431,218,2861,13.299999999999999,14,2.6,33.78333333333334,6.383333333333333,20,114,1,3.283333333333333,1.25,1.7983492143250253,0.9815499086467278,0.2511810322076627,0.06026170209524826,3
AyerDe00,WR,2,1,13,6,53,8.8,1,3.0,26.5,4.1,2,-12,0,-6.0,-6.0,-2.2349532238223757,-2.401885031551128,-0.5247023870592139,-1.5127979511847776,1
BabeBi00,TE,30,2,5,4,37,8.0,1,0.325,2.275,7.575,0,0,0,0.0,0.0,-2.2495123652942914,-0.12099312103929487,0.05181387427094701,-0.5420265077636143,1
BailSt01,WR,38,8,96,59,843,14.333333333333334,2,1.5666666666666667,22.666666666666668,8.6,3,46,1,9.833333333333334,1.0,-0.20814960847211678,1.4830304682014228,2.0476804499928827,1.6712933923506728,3
BajeBi00,TE,120,52,68,40,416,7.433333333333334,2,0.3222222222222222,3.355555555555556,4.722222222222222,0,0,0,0.0,0.0,-1.2807013021816518,-0.3550483966820737,-1.5678932862351904,-0.6910846889792821,1
BakeCh00,TE,131,71,249,168,1763,10.411111111111111,15,1.3222222222222222,14.355555555555558,6.98888888888889,0,0,0,0.0,0.0,0.5046254952757653,-0.9168721773775409,-0.7621446206957062,-0.8696306633536566,3
BakeDa01,WR,8,0,2,1,6,6.0,0,0.1,0.8,3.0,0,0,0,0.0,0.0,-2.911199256983556,0.14968303154069026,-1.3432881413197229,0.10529232882345428,1
BaldJo00,WR,33,11,108,44,607,12.566666666666668,2,1.2,16.266666666666666,4.966666666666667,0,0,0,0.0,0.0,-1.4577989205124233,-0.33527667166227865,0.18125709578654087,-0.26260991770905173,1
BannAl00,WR,57,4,24,9,121,7.56,1,0.16,1.6600000000000001,3.1,0,0,0,0.0,0.0,-2.4040950061160267,-0.0050688267265713545,-1.3683793820998036,-0.2086541938034094,1
BardRa00,WR,29,1,48,29,394,13.725000000000001,0,0.8500000000000001,11.525,10.125,0,0,0,0.0,0.0,-1.4714985890853418,-0.4281151948454519,1.7266321916647969,-0.9666159913780659,3
BarnGa01,TE,124,54,287,178,2258,9.9125,14,1.4125,17.925,6.7,0,0,0,0.0,0.0,0.46986809955527975,-0.8787760685065064,-0.7747758734262712,-0.6701347261425143,3
BateJo00,TE,6,1,1,1,7,7.0,0,0.2,1.2,7.0,0,0,0,0.0,0.0,-2.565402091797185,-0.01801333097042226,-0.13343579784660287,-0.3462063224414101,1
BateRa00,WR,1,0,6,4,29,7.3,0,4.0,29.0,4.8,0,0,0,0.0,0.0,-1.4560567366857515,-0.18586927533707673,0.16482577574309892,0.9734605365483512,1
BattAr00,WR,113,38,309,178,2150,8.233333333333333,11,1.511111111111111,18.322222222222223,5.0777777777777775,22,77,1,3.8777777777777778,0.8,0.6572303484270497,1.1958679876707727,-1.1002591524901635,0.16043471595528755,3
BechAn00,TE,167,132,298,188,1537,7.681818181818182,21,1.090909090909091,8.981818181818182,4.818181818181818,0,0,0,0.0,0.0,1.009634981802038,-1.041043594444424,-2.4054945720405647,-0.8644960652354294,3
BeckOd00,WR,88,84,832,504,7062,13.774999999999999,51,5.4625,75.3875,8.149999999999999,23,170,1,7.887499999999999,2.5625000000000004,6.171749225203158,0.9726835901719753,0.8812575228074819,2.103525315376751,0
BeckTr00,TE,48,4,39,26,264,8.600000000000001,3,0.42500000000000004,4.55,5.300000000000001,0,0,0,0.0,0.0,-2.050180157139682,-0.14573390595323868,-0.5668516576190286,-0.3788111228067321,1
BellBl00,TE,89,21,86,53,567,10.72857142857143,0,0.5857142857142856,6.214285714285715,6.314285714285715,2,4,0,0.5714285714285714,0.05714285714285715,-1.3116334453240848,-0.24492020947369686,-0.24570143405400785,-0.6592149988828184,1
BenjKe00,WR,64,52,413,211,3047,14.26,20,2.86,41.04,6.959999999999999,0,0,0,0.0,0.0,1.3941106946495585,-1.1617731240672693,0.5794190715476213,-0.14868712141045357,3
BenjTr00,WR,102,37,401,208,3143,13.422222222222222,19,1.6666666666666665,24.41111111111111,6.499999999999999,36,268,0,8.277777777777779,2.3333333333333335,1.9418739053001626,2.2227451007652257,0.29240600385775656,1.0118561589525812,3
BennAr00,WR,61,24,107,65,990,14.440000000000001,6,0.9399999999999998,14.02,8.18,15,44,0,1.9799999999999998,0.76,-0.5202331099084384,0.27717291091536767,1.0638759430617801,-0.580475105934014,3
BennEa00,WR,78,29,295,185,2277,10.316666666666666,12,2.233333333333333,27.833333333333332,6.383333333333334,2,9,0,0.75,0.09999999999999999,0.35879358555879054,-0.6145755097635023,-0.16088141560364153,0.047647464802800216,3
BennMa00,TE,146,107,644,439,4626,10.345454545454546,30,3.027272727272727,31.045454545454547,7.2272727272727275,2,10,0,0.45454545454545453,0.05454545454545454,3.2383000587778015,-1.5042655944358068,-1.1665711901428586,-0.36824938898916626,0
BerlEd00,WR,62,1,54,26,379,19.28,2,0.42000000000000004,5.24,10.559999999999999,0,0,0,0.0,0.0,-1.175892945859215,-0.6019415375048225,2.3715645764405937,-1.6960965419719432,3
BerrBe00,WR,109,70,563,288,4122,14.475,24,2.4625000000000004,35.3375,6.925,17,82,0,2.5,0.7375,2.54812190917205,-0.2835623241658297,0.06872828640471379,-0.10607586960198016,3
BerrBr00,WR,40,2,96,63,683,12.833333333333334,4,1.7333333333333332,17.866666666666667,7.3999999999999995,5,44,0,5.733333333333333,1.2333333333333334,-0.6949322172628051,0.7234349943865552,1.262958176212152,1.1024994588174173,3
BlacAv00,WR,25,0,26,14,142,10.0,0,0.55,5.550000000000001,5.35,0,0,0,0.0,0.0,-2.2383236806792763,-0.10694392226973153,-0.1282145618646463,-0.3350685386123197,1
BlacJu00,WR,20,18,180,93,1280,13.9,6,5.65,78.95,7.6,3,22,0,5.25,0.5499999999999999,1.3889163729028702,-0.13528973110398082,2.574605383609443,2.4506804689783395,3
BoldAn00,WR,202,198,1737,1076,13779,12.75,82,5.378571428571428,68.55,7.864285714285714,42,229,1,4.235714285714286,1.1928571428571428,11.218892841168321,-0.6178550126724324,-2.3045318385568914,0.028302130645179172,0
BossKe00,TE,74,58,251,150,2033,14.699999999999998,22,1.9166666666666667,27.783333333333335,10.35,1,16,0,2.6666666666666665,0.18333333333333335,1.0959861383645426,-0.7369001183442845,1.4646672490353108,-0.2623468313435521,3
BowdLy00,WR,10,4,37,28,211,7.5,0,2.8,21.1,5.7,9,32,0,3.6,3.2,-1.1573510197060044,1.337843216983065,0.37737875236056634,1.6295796497124144,1
BoweDw00,WR,125,112,960,537,7208,13.066666666666665,44,4.077777777777778,54.33333333333334,7.144444444444444,2,16,0,1.7777777777777777,0.12222222222222223,5.101040257856943,-1.8434251741005654,-0.6359583278739797,0.40504821832957466,0
BoycJo00,WR,10,3,19,9,121,6.7,0,0.5,6.7,3.2,0,0,0,0.0,0.0,-2.599918943890825,0.06391335695544473,-1.108852596200966,0.1749113723228842,1
BoydTy00,WR,80,46,534,359,4152,11.316666666666668,21,4.3500000000000005,50.083333333333336,7.666666666666667,15,133,0,5.266666666666667,1.4166666666666667,2.9996651726976045,0.37049959830184037,0.6113345633735254,1.5155564640981434,3
BoykMi00,WR,37,24,56,33,470,11.733333333333334,7,0.7333333333333334,10.066666666666666,7.7,0,0,0,0.0,0.0,-1.3639480209003463,-0.4237613356277683,0.5423395274447395,-0.7071571521587511,1
BoylNi00,TE,73,50,163,120,1047,8.483333333333334,4,1.5666666666666667,13.449999999999998,6.566666666666666,0,0,0,0.0,0.0,-0.6004774070958397,-0.5561334388795754,-0.5467386086006186,-0.3672736745702067,1
BradMa00,WR,67,26,258,122,1663,13.9,12,1.9500000000000002,26.683333333333334,6.766666666666667,2,20,0,1.6666666666666667,0.25,0.17105511528412923,-0.4336087623146868,0.6583661548292618,-0.01812901454653727,3
BranDe00,WR,144,114,901,531,6756,12.233333333333333,40,3.6333333333333333,45.19166666666666,7.266666666666668,8,33,0,0.875,0.18333333333333335,4.771281558141435,-1.6286942576765533,-0.9902920873741118,-0.1669969208676975,0
BrazLa00,WR,25,0,51,23,347,15.149999999999999,3,0.95,14.25,6.9,0,0,0,0.0,0.0,-1.564921352117072,-0.3728870624634652,1.1655356873406655,-0.6575739674140594,1
BreaSt00,WR,86,43,409,255,3387,12.716666666666667,9,2.85,37.98333333333333,7.5666666666666655,10,120,0,11.116666666666667,1.3666666666666665,2.0472360717431553,1.0592550701600811,1.0515483996669077,2.5695486147170374,3
BrisDe00,WR,25,2,63,43,502,12.533333333333333,7,1.8333333333333333,24.599999999999998,8.433333333333334,1,1,0,0.3333333333333333,0.03333333333333333,-1.0047684461682176,-0.4208858445760167,1.3446158606018592,-0.2606371311117062,3
BritKe00,WR,119,76,614,331,5160,14.749999999999996,32,2.8099999999999996,44.0,7.82,2,14,0,0.7,0.09,3.096782231546293,-1.4625876703151641,0.1650541231840364,-0.362308769785579,0
BrouJo00,WR,8,0,12,4,126,31.5,1,0.5,15.8,10.5,0,0,0,0.0,0.0,-1.000192114586764,-0.8108971806666895,4.7092635014449105,-2.1414119963089417,3
BrowAJ00,WR,38,31,255,162,2677,16.46666666666667,22,4.433333333333334,70.46666666666667,10.366666666666667,4,63,1,7.666666666666667,1.4000000000000001,2.5797267844413914,0.6877072906601156,3.1523317205468335,1.9017502160318671,3
BrowAn04,WR,144,109,1387,915,12164,13.133333333333335,83,5.941666666666666,78.7,8.6,35,128,0,2.9583333333333335,1.1500000000000001,9.219197728219257,-1.3399271061907503,-0.7896073081223787,0.7795444182353308,0
BrowDy00,WR,5,4,20,8,81,10.1,0,1.6,16.2,4.1,1,-4,0,-4.0,-0.8,-2.2474260093128926,-0.7301724758435176,-0.339218840790006,-0.9424019896777937,1
BrowJo02,WR,98,65,596,320,4748,12.875000000000002,31,2.8875,42.637499999999996,6.825,13,47,0,3.7625,0.44999999999999996,2.8706079117281105,-0.5234295766185387,-0.022235815848321804,0.6509681221302159,3
BrowJu00,WR,8,1,21,12,94,7.8,0,1.5,11.8,4.5,0,0,0,0.0,0.0,-2.189285560577392,-0.05564786982874613,-0.4037899546809504,0.23691670903366108,1
BrowMa04,WR,39,34,253,156,2072,13.266666666666666,21,4.233333333333333,56.56666666666667,8.233333333333333,2,6,0,2.0,0.2333333333333333,1.4164048485135339,-0.7661440427065486,1.6000836556902476,0.9055672116564267,3
BrowNo00,WR,44,4,51,30,340,11.05,0,0.7,8.25,6.7,1,4,0,1.0,0.075,-1.7322507120501234,-0.10179339458997945,0.3354742487441187,-0.3175794680017344,1
BrowRe01,WR,72,45,337,177,2574,15.0,17,2.3600000000000003,34.36,7.44,11,68,1,4.64,0.9,1.5024885367054874,0.6756420067183723,1.0197933655908227,0.33457666958793836,3
BrowVi00,WR,38,16,133,73,941,15.15,3,1.675,22.975,7.875,0,0,0,0.0,0.0,-0.7183705405790862,-0.6046700340219594,1.3600589169036383,-0.5919683466007175,3
BroyRy00,WR,21,6,51,32,420,12.4,2,1.3,16.733333333333334,6.933333333333333,0,0,0,0.0,0.0,-1.5225706424202745,-0.3416906485521185,0.8137432089598152,-0.3693798800075334,1
BryaAn00,WR,111,83,740,388,5951,15.5875,30,3.4625,53.400000000000006,8.1125,11,65,0,2.5875,0.5125,3.994650962522496,-0.9544745236137578,0.5405092045045647,0.1907269669228979,0
BryaDe01,WR,119,99,920,537,7506,13.244444444444445,75,4.177777777777778,57.85555555555555,7.633333333333332,6,-3,0,-0.05555555555555555,-0.02222222222222222,5.6202753422065035,-2.2679863570100043,-0.6664923683088005,-0.05851538378202312,0
BryaHa00,TE,24,11,54,35,381,11.45,3,1.4,15.9,7.6,0,0,0,0.0,0.0,-1.4210341961611412,-0.3698950316412462,0.7919479434834814,-0.38917088506258046,1
BryaMa00,WR,44,18,251,145,2183,15.625000000000002,17,3.1999999999999997,49.47500000000001,9.200000000000001,17,94,1,5.7,2.25,1.6678079356316173,1.3892963373955884,2.314845748185297,0.9554965755873305,3
BurbAa00,WR,16,3,16,7,88,12.6,0,0.4,5.5,5.5,0,0,0,0.0,0.0,-2.2226196835036647,-0.15574199268329306,0.33432358859466427,-0.5261120443940477,1
BurlNa00,WR,135,103,750,457,5630,12.12727272727273,39,3.627272727272727,43.6,7.218181818181818,40,257,0,2.7727272727272725,1.9454545454545453,4.785395490775779,0.7614087319040505,-0.6931653739212632,-0.1313699387114133,0
BurrPl00,WR,148,138,1104,553,8499,15.072727272727274,64,3.4818181818181824,53.27272727272727,7.536363636363637,1,-7,0,-0.6363636363636364,-0.03636363636363637,6.045684945630621,-2.629341442593869,-0.9819572026219051,-0.6577444985505019,0
BurtKe00,WR,22,7,74,38,425,11.649999999999999,1,1.9,20.65,5.75,3,8,0,1.35,0.3,-1.3077823440349603,-0.017337500579875497,0.573724919792405,0.30652554058048564,1
BurtSt00,WR,19,3,27,15,149,11.833333333333334,1,1.0333333333333334,11.533333333333333,7.233333333333333,1,-9,0,-3.0,-0.7666666666666666,-1.9909999236946758,-0.786523234692753,0.5813887315753675,-1.3368829097486283,1
ButlBr00,WR,75,9,152,85,1297,14.428571428571429,10,1.1428571428571428,17.357142857142858,8.185714285714285,0,0,0,0.0,0.0,-0.5246139137347241,-0.6682701048895774,0.9521566290944579,-0.8914243128784549,3
ButlDe00,WR,35,8,119,57,611,7.725,4,1.2249999999999999,12.675,4.25,2,6,0,0.75,0.125,-1.6266558196218945,-0.026147379378533325,-0.7698529054508948,0.27923317070910514,1
ButtJa00,TE,8,4,17,10,90,6.55,0,1.55,14.65,3.9,0,0,0,0.0,0.0,-2.207319572233392,-0.02368678170793811,-0.7207757005872037,0.42284485771887387,1
ByhaNa00,TE,29,8,14,11,83,8.033333333333333,1,0.5,4.333333333333333,7.033333333333334,0,0,0,0.0,0.0,-2.1429205049678095,-0.14119171044871873,-0.07352888515875913,-0.43657129235284975,1
ByrdDo00,TE,19,0,8,6,83,7.625,1,0.2,3.175,5.45,0,0,0,0.0,0.0,-2.498453051420708,-0.017947918246826535,-0.49554102748375334,-0.2568022979567961,1
CainDe00,WR,21,9,26,14,196,9.4,0,0.5,7.166666666666667,6.066666666666666,0,0,0,0.0,0.0,-2.139029250794304,-0.14414822574318228,-0.047710335994998236,-0.3601906928865665,1
CaldAn00,WR,105,18,274,156,1509,10.6375,11,1.425,13.5375,5.1625,12,97,0,4.9875,1.4125,0.17746334939681405,0.8804245455424459,-0.46578209220116795,0.7293399008675792,3
CaldRe00,WR,71,29,273,152,1851,11.866666666666665,11,2.1333333333333333,26.78333333333333,6.666666666666667,14,108,0,5.6000000000000005,2.2166666666666663,0.7170611034635779,1.095259965171341,0.5288386587353151,1.1271326126469225,3
CaliTy00,WR,27,8,89,42,501,10.566666666666666,4,1.7,16.7,4.8999999999999995,1,5,0,1.6666666666666667,0.13333333333333333,-1.396238601079192,-0.04778216809855515,0.06479635933036347,0.44914622724513625,1
CallAn00,WR,25,14,98,53,695,11.566666666666668,5,1.7,20.96666666666667,6.1000000000000005,2,7,0,1.1666666666666667,0.13333333333333333,-1.0999881538020067,-0.18805828317049164,0.5018116637771577,0.16149734174052544,1
CameJo00,TE,66,50,300,173,2046,10.75,14,2.466666666666667,27.96666666666667,5.966666666666666,0,0,0,0.0,0.0,0.42674571341739687,-0.8430855464782773,-0.2533217914849379,-0.061568259546902225,3
CampMi02,WR,24,0,43,31,310,7.675000000000001,2,1.15,11.899999999999999,5.875,10,131,1,10.225,7.875,-0.7158185740734082,4.271596880581742,0.5772685196430621,2.892784614096667,3
CampPa00,WR,14,8,50,34,360,11.699999999999998,2,2.533333333333333,28.666666666666668,7.566666666666666,6,50,0,5.5,4.3,-0.5077371126836736,1.6059122199278044,1.640421174055313,1.7932251294184536,3
CarlJo00,TE,90,64,338,210,2256,9.966666666666667,15,2.3166666666666664,24.633333333333336,6.1499999999999995,0,0,0,0.0,0.0,0.7452934168415573,-0.9350291433875016,-0.6444337980830437,-0.2297384197282841,3
CarrLe00,WR,37,2,22,12,192,22.2,2,0.3,5.8,11.366666666666667,1,14,0,4.666666666666667,0.5333333333333333,-1.0084254899803924,0.04652374784168882,3.4551578670422654,-0.6365688779768224,3
CartDr00,WR,33,9,141,71,977,15.66666666666667,8,2.033333333333333,30.7,6.933333333333334,2,18,0,3.0,0.43333333333333335,-0.3527483880142241,-0.10796288336963385,1.530423912078982,0.46139360029815935,3
CartJo01,WR,24,1,25,14,266,13.533333333333333,2,0.4000000000000001,7.866666666666667,8.766666666666667,0,0,0,0.0,0.0,-1.7942791311667348,-0.3337524293450976,1.2865257844409927,-0.9270403577379549,1
CartTi00,WR,71,11,173,81,1090,13.757142857142858,4,1.157142857142857,15.442857142857145,6.785714285714286,11,97,0,4.071428571428571,1.9,-0.34951429142839724,0.9772350802910527,0.7804216839665148,0.29815964019581026,3
CaseJa00,TE,95,23,104,72,842,11.014285714285716,6,0.6714285714285715,7.9142857142857155,7.8999999999999995,2,17,0,2.4285714285714284,0.17142857142857146,-0.7725960572263861,-0.13228266106893075,0.22296294596262325,-0.3508055205038259,1
CeleBr00,TE,175,132,617,398,4998,12.281818181818181,31,2.290909090909091,28.663636363636364,8.118181818181819,0,0,0,0.0,0.0,3.4812566971479706,-1.7980205583080522,-1.0386807320814382,-1.034921170468492,0
CephQu00,WR,18,5,57,35,553,15.55,4,2.25,33.8,9.65,0,0,0,0.0,0.0,-0.6775891319137337,-0.6252314364747285,2.316432757876222,-0.45016436672736804,3
ChamCh00,WR,160,132,1140,549,7770,13.98181818181818,59,3.2909090909090906,46.309090909090905,6.672727272727273,44,373,0,3.8636363636363638,2.1909090909090914,6.729000639958438,0.9369675277641594,-1.289256957468087,-0.2859460294999097,0
ChanSc00,TE,99,39,316,205,2379,8.225,21,1.675,19.474999999999998,5.0375000000000005,0,0,0,0.0,0.0,0.3315573019770281,-0.7898276634456056,-1.2955116304052514,-0.1693605132959288,3
CharDJ00,WR,43,30,265,147,2042,15.375,15,3.0250000000000004,43.95,7.125,2,20,0,2.5,0.325,0.8590797897234729,-0.507257292068495,1.4115335070672905,0.596363955726753,3
CharOr00,TE,49,8,19,14,185,10.96,0,0.24,3.8600000000000003,9.040000000000001,0,0,0,0.0,0.0,-1.8216191605422176,-0.3000169814832862,0.7489683895053536,-0.9857431455672014,1
ChasJa00,WR,6,6,41,27,553,20.5,5,4.5,92.2,13.5,1,-2,0,-2.0,-0.3,1.0566781082619037,-1.4286380253538198,4.995851756837292,-0.533578234878042,3
ChesJe00,WR,24,1,6,3,25,8.0,0,0.15000000000000002,1.05,4.0,1,-4,0,-2.0,-0.15,-2.7193174928206343,-0.20134647971032868,-0.981771746385615,-0.7413677139532863,1
ChriGe00,TE,3,0,2,1,14,14.0,0,0.3,4.7,7.0,0,0,0,0.0,0.0,-2.2385379121537046,-0.19622614320307422,1.0124981264580812,-0.7443710571848668,1
ClarDa00,TE,143,118,776,505,5665,11.536363636363637,53,3.6090909090909093,39.78181818181818,7.3909090909090915,4,40,0,1.8181818181818181,0.23636363636363633,4.635418205324953,-1.552598009204407,-1.059726185486042,0.06555089747691169,0
ClayCh00,TE,127,110,542,357,3868,11.255555555555556,24,2.7888888888888888,30.288888888888884,7.333333333333333,7,15,1,0.23333333333333334,0.1,2.8067679846891695,-0.7015471827285544,-0.7956249302311253,-0.8534020032097223,0
ClayCh01,WR,23,12,161,91,1306,14.5,10,4.0,58.25,8.15,16,67,2,5.05,4.15,1.4004276212372546,2.4445746762823037,2.4244802649458843,1.2790662840816722,3
ClayKa00,WR,24,4,34,11,142,8.533333333333333,0,0.3666666666666667,4.266666666666667,2.766666666666667,5,54,0,7.5,1.7,-2.0019330591027797,1.5421858383205589,-0.6131421786368276,1.997374094989857,1
ClayMa01,WR,83,65,491,260,3448,12.700000000000001,14,3.057142857142857,39.628571428571426,6.928571428571429,26,118,2,3.757142857142857,1.2571428571428573,2.5187041434833364,1.5838196591051084,0.2899657675219233,-0.07549376531782953,3
ClayMi00,WR,95,56,396,223,2955,10.950000000000001,10,1.9625,25.699999999999996,5.8875,18,100,0,2.8875,0.9125,1.17335814589446,0.3578167232738172,-0.46877686738695085,0.18602517347578687,3
ClemTo00,WR,4,0,11,3,41,13.7,0,0.8,10.3,3.7,0,0,0,0.0,0.0,-2.260677794802351,-0.11999855139720415,0.22991470243071002,-0.2185066585988309,1
ClevTy00,WR,15,0,10,6,63,5.25,0,0.3,3.15,3.5,0,0,0,0.0,0.0,-2.753668386686458,0.11663993258449765,-1.3228686388842692,0.14346495384581756,1
ClowDa00,WR,31,3,44,23,363,19.825,1,0.6,11.125,8.75,3,1,0,0.075,0.025,-1.337966437734172,-0.44721431465348915,2.2481424079934733,-1.3201176008430302,3
CoatSa00,WR,44,6,64,29,528,13.85,2,0.5750000000000001,9.924999999999999,6.7,4,14,0,0.875,0.25,-1.490302979700583,-0.06569554294673868,0.7225791554810344,-0.5777930972789734,1
CobbRa00,WR,139,82,834,583,7037,12.236363636363638,51,4.154545454545455,50.218181818181826,8.69090909090909,63,364,0,4.754545454545454,2.9000000000000004,6.157404208282259,1.8429439814804798,-0.2742742331638831,0.14552025835394378,0
CoffCh00,TE,40,3,38,22,206,6.985714285714286,3,1.3142857142857143,10.971428571428572,4.985714285714286,0,0,0,0.0,0.0,-1.9117820593488346,-0.1331173433391107,-0.6566129943360632,0.05351873832445162,1
ColbKe00,WR,82,53,285,137,1681,10.842857142857143,9,1.5714285714285716,18.47142857142857,5.3428571428571425,1,6,0,0.8571428571428571,0.05714285714285715,-0.02143328024440529,-0.5719453003660356,-0.5892417898544686,-0.16446565380343378,3
ColeCh00,WR,27,2,27,12,164,13.1,0,0.44999999999999996,5.65,5.6,2,8,0,2.0,0.35,-1.9650918495266667,0.17106204043843154,0.498479723697309,-0.07335194105802904,1
ColeCo00,WR,27,19,139,61,789,13.333333333333334,5,2.1666666666666665,28.03333333333333,6.633333333333333,3,15,0,3.3333333333333335,0.5333333333333333,-0.5209024439529895,0.046491487546559906,1.1202166981731099,0.7378531578128668,3
ColeLa00,WR,153,138,1171,674,8609,13.05,49,4.37,55.69,7.49,37,231,0,4.42,1.4700000000000002,7.072401872858938,-0.019332167374302215,-0.9943119470021514,0.41103914881824577,0
CollAu00,WR,49,17,268,179,1908,9.7,16,3.1000000000000005,32.3,6.76,2,1,0,0.1,0.02,0.29116832718924235,-0.7028238757039006,0.18027828679442953,0.25548828113962235,3
CollNi00,WR,3,2,10,6,83,13.8,0,2.0,27.7,8.3,0,0,0,0.0,0.0,-1.3653275837222885,-0.39796883097031227,1.7831736989567222,-0.24956687376682557,3
ColsMa00,WR,146,106,1099,711,9759,13.85,72,4.8500000000000005,66.66,8.870000000000001,2,7,0,0.7,0.05,7.04094303318905,-2.596509591399487,-0.48491365513879237,0.14612591504403444,0
ConkTy00,TE,55,12,87,64,671,10.899999999999999,2,1.5,15.899999999999999,8.025,0,0,0,0.0,0.0,-1.079989744127069,-0.4530942229725834,0.6184617158305832,-0.5085900951602018,1
ConlCh00,WR,93,58,338,201,2680,13.985714285714286,14,2.1142857142857143,29.0,8.428571428571429,0,0,0,0.0,0.0,1.0828579487483616,-1.11129813584333,0.5990208058758411,-0.720687782855577,3
CookBr00,WR,112,100,821,540,7521,13.7375,42,4.9125,66.475,9.0,47,286,2,5.325,2.675,6.52991245842036,2.2100107838130545,0.5160813737719919,0.25546806981323716,0
CookJa02,TE,186,95,878,532,6981,12.738461538461536,43,2.884615384615384,37.40769230769231,7.76923076923077,1,0,0,0.0,0.0,4.575580556197311,-2.0431741072620215,-1.1507887719405094,-0.7578985173663797,0
CoolCh00,TE,117,103,669,429,4711,10.322222222222223,33,3.355555555555556,36.722222222222214,6.300000000000001,2,3,0,0.16666666666666666,0.06666666666666667,3.184867333012464,-1.5289846858119078,-1.1713633155507406,-0.06510711353233634,0
CoopAm00,WR,101,95,775,489,6743,13.842857142857143,43,4.828571428571428,66.42857142857143,8.671428571428573,14,41,0,3.042857142857143,0.3857142857142857,5.109173419821176,-1.2538888588856976,0.5282520776380962,0.8145340298735467,0
CoopPh00,WR,75,7,114,80,749,7.028571428571428,2,0.9142857142857144,8.500000000000002,4.799999999999999,3,10,0,1.4285714285714286,0.1142857142857143,-1.4560132744526502,0.04115636572917907,-1.0006152731759885,0.14869941224926017,1
CoopRi00,WR,88,54,320,169,2418,15.166666666666666,18,1.866666666666667,26.633333333333336,7.45,0,18,0,0.0,0.18333333333333335,0.9030095962054483,-0.9460811441862367,0.5323323282412333,-0.7586849595526175,3
CoreCo00,WR,51,7,64,33,388,8.350000000000001,1,0.8,9.549999999999999,4.675000000000001,0,0,0,0.0,0.0,-1.8805386724219633,-0.165304551639894,-0.6987665015824717,-0.179014662590208,1
CotcJe00,WR,175,89,854,524,6623,12.525,34,2.9166666666666665,36.90833333333334,7.583333333333333,22,93,1,3.108333333333333,0.5166666666666667,4.719251882690443,-0.11932908571112405,-0.9230118466272386,-0.46978138561595995,0
CottBr00,TE,24,8,26,16,183,11.15,0,0.75,9.45,6.85,0,0,0,0.0,0.0,-1.9114407343155226,-0.23321081051968573,0.468721873423474,-0.49401834707201214,1
CoutKe00,WR,24,10,118,84,946,9.725000000000001,4,3.05,32.75,7.275,5,14,1,1.75,0.4,-0.3380999351292912,0.47320618706718554,0.8457575609952279,0.4260149222409396,3
CrabMi00,WR,143,139,1067,637,7499,11.481818181818182,54,4.218181818181818,49.47272727272727,6.890909090909091,3,18,0,1.6363636363636365,0.10909090909090909,5.85329429371658,-2.0428982855416757,-1.4415175656324246,0.32107759278452125,0
CrayPa00,WR,105,36,392,247,3650,14.6625,25,2.3125000000000004,34.775,9.575,6,39,0,2.25,0.3125,1.9260365991221071,-0.7182990761151415,1.0743608981422816,-0.268178143816772,3
CrinJu00,WR,13,0,41,19,183,10.05,1,2.15,22.3,4.3,0,0,0,0.0,0.0,-1.7124934782389787,-0.19038880086706086,0.04837807025372766,0.3443174346733295,1
CrowJa00,WR,89,47,577,386,4401,11.328571428571427,27,4.414285714285714,49.285714285714285,7.5857142857142845,17,82,0,4.3428571428571425,1.0142857142857142,3.1982849253517114,-0.08035651161474601,0.3821042168897589,1.25389801096578,0
CrumAl00,TE,155,132,632,373,4743,12.0,39,2.44,30.839999999999996,7.2,0,0,0,0.0,0.0,3.4467333912989626,-1.7823262586098698,-1.2047502809554822,-0.7818894617989911,0
CunnJu00,TE,5,0,1,1,4,1.3333333333333333,0,0.16666666666666666,0.6666666666666666,1.3333333333333333,0,0,0,0.0,0.0,-3.218950457747484,0.3228037063748421,-2.4653774570145472,0.6200630648640846,1
CurrRo01,WR,76,32,316,193,2347,8.571428571428571,13,2.0428571428571427,24.085714285714285,5.457142857142857,5,3,0,0.42857142857142855,0.028571428571428574,0.1968937077824335,-0.5583035096979828,-0.7922541475760551,0.06416549563277056,3
CurtKe00,WR,81,36,424,253,3297,10.862499999999999,20,2.5500000000000003,31.599999999999998,6.275,9,39,1,2.5,0.65,1.48152678414265,0.2840140988628872,-0.19793467182961705,0.2050703197567179,3
DaniOw00,TE,131,125,758,479,5661,11.7,36,3.78,44.529999999999994,7.380000000000001,0,0,0,0.0,0.0,4.1584713672917175,-1.9273872021727392,-0.8702910703225247,-0.2137323059590333,0
