,age,team,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,player_id,position,snaps_played,total_snaps,snap_played_percentage
322,23,MIN,16,3,16,10,89,8.9,0,3,32,0.6,5.6,62.5,5.6,0,0,0,0,0,0.0,0.0,0.0,10,8.9,89,0,0,1.0,PruiMy00,TE,,,
323,23,NWE,15,3,16,11,159,14.5,1,5,36,0.7,10.6,68.8,9.9,0,0,0,0,0,0.0,0.0,0.0,11,14.5,159,1,0,2.0,ThomDa02,TE,,,
324,23,SDG,16,10,30,17,376,22.1,3,15,60,1.1,23.5,56.7,12.5,0,0,0,0,0,0.0,0.0,0.0,17,22.1,376,3,0,4.0,GreeLa00,TE,364.0,1103.0,0.33
325,23,CAR,16,3,30,16,136,8.5,1,10,19,1.0,8.5,53.3,4.5,0,0,0,0,0,0.0,0.0,0.0,16,8.5,136,1,0,1.0,ThomIa00,TE,,,
326,23,HOU,5,2,3,1,8,8.0,0,0,8,0.2,1.6,33.3,2.7,0,0,0,0,0,0.0,0.0,0.0,1,8.0,8,0,0,0.0,ThomJo05,TE,,,
327,23,GNB,13,0,4,2,13,6.5,0,0,7,0.2,1.0,50.0,3.3,0,0,0,0,0,0.0,0.0,0.0,2,6.5,13,0,0,1.0,WillD.00,TE,,,
328,23,NYG,9,9,70,48,535,11.1,2,28,46,5.3,59.4,68.6,7.6,0,0,0,0,0,0.0,0.0,0.0,48,11.1,535,2,1,3.0,ShocJe00,TE,,,
329,23,SEA,12,1,42,26,252,9.7,3,15,29,2.2,21.0,61.9,6.0,0,0,0,0,0,0.0,0.0,0.0,26,9.7,252,3,1,2.0,StevJe00,TE,,,
330,23,CLE,10,3,5,3,23,7.7,1,2,14,0.3,2.3,60.0,4.6,0,0,0,0,0,0.0,0.0,0.0,3,7.7,23,1,0,0.0,SandDa00,TE,,,
331,23,ARI,8,3,12,7,73,10.4,2,7,21,0.9,9.1,58.3,6.1,0,0,0,0,0,0.0,0.0,0.0,7,10.4,73,2,0,1.0,PatrBe00,TE,,,
332,23,DAL,16,16,89,66,757,11.5,6,41,34,4.1,47.3,74.2,8.5,0,0,0,0,0,0.0,0.0,0.0,66,11.5,757,6,0,7.0,WittJa00,TE,,,
333,23,JAX,4,3,14,10,69,6.9,1,4,12,2.5,17.3,71.4,4.9,0,0,0,0,0,0.0,0.0,0.0,10,6.9,69,1,1,1.0,WrigGe00,TE,,,
334,23,SFO,16,2,13,8,116,14.5,1,7,26,0.5,7.3,61.5,8.9,0,0,0,0,0,0.0,0.0,0.0,8,14.5,116,1,0,1.0,WalkAa00,TE,,,
335,23,OAK,16,3,37,32,409,12.8,2,20,33,2.0,25.6,86.5,11.1,0,0,0,0,0,0.0,0.0,0.0,32,12.8,409,2,0,4.0,JollDo00,TE,,,
336,23,BAL,14,6,21,11,106,9.6,1,5,27,0.8,7.6,52.4,5.0,0,0,0,0,0,0.0,0.0,0.0,11,9.6,106,1,0,1.0,JoneTe00,TE,,,
337,23,TAM,14,14,39,26,432,16.6,6,20,58,1.9,30.9,66.7,11.1,0,0,0,0,0,0.0,0.0,0.0,26,16.6,432,6,3,3.0,HowaO.00,TE,,,
338,23,TAM,2,0,1,1,15,15.0,0,1,15,0.5,7.5,100.0,15.0,0,0,0,0,0,0.0,0.0,0.0,1,15.0,15,0,0,0.0,LawrNa00,TE,,,
339,23,TEN,16,9,35,19,197,10.4,1,10,19,1.2,12.3,54.3,5.6,0,0,0,0,0,0.0,0.0,0.0,19,10.4,197,1,1,2.0,KinnEr00,TE,,,
340,23,MIN,12,0,1,1,4,4.0,0,0,4,0.1,0.3,100.0,4.0,0,0,0,0,0,0.0,0.0,0.0,1,4.0,4,0,0,0.0,MorgDa01,TE,,,
341,23,JAX,16,16,57,37,391,10.6,2,22,25,2.3,24.4,64.9,6.9,0,0,0,0,0,0.0,0.0,0.0,37,10.6,391,2,0,5.0,LewiMa00,TE,,,
342,23,DET,16,16,101,67,723,10.8,6,40,51,4.2,45.2,66.3,7.2,1,0,0,0,0,0.0,0.0,0.1,68,10.6,723,6,1,6.0,HockTJ00,TE,,,
343,23,GNB,16,14,49,36,322,8.9,9,22,31,2.3,20.1,73.5,6.6,0,0,0,0,0,0.0,0.0,0.0,36,8.9,322,9,0,3.0,FranBu00,TE,,,
344,23,NYG,15,11,115,64,722,11.3,6,37,35,4.3,48.1,55.7,6.3,1,14,0,1,14,14.0,0.9,0.1,65,11.3,736,6,0,5.0,EngrEv00,TE,,,
345,23,LAR,16,2,32,16,244,15.3,2,6,69,1.0,15.3,50.0,7.6,1,13,0,1,13,13.0,0.8,0.1,17,15.1,257,2,1,3.0,EverGe00,TE,,,
346,23,KAN,12,2,3,2,10,5.0,1,1,7,0.2,0.8,66.7,3.3,0,0,0,0,0,0.0,0.0,0.0,2,5.0,10,1,0,0.0,BabeBi00,TE,,,
347,23,NOR,15,6,16,15,171,11.4,1,9,41,1.0,11.4,93.8,10.7,0,0,0,0,0,0.0,0.0,0.0,15,11.4,171,1,0,2.0,TrauAd00,TE,,,
348,23,CHI,8,4,14,10,130,13.0,0,7,30,1.3,16.3,71.4,9.3,0,0,0,0,0,0.0,0.0,0.0,10,13.0,130,0,0,1.0,GilmJo00,TE,,,
349,23,CLE,8,2,13,6,33,5.5,0,1,15,0.8,4.1,46.2,2.5,0,0,0,0,0,0.0,0.0,0.0,6,5.5,33,0,0,0.0,CameJo00,TE,,,
350,23,MIA,14,9,33,18,212,11.8,2,8,31,1.3,15.1,54.5,6.4,0,0,0,0,0,0.0,0.0,0.0,18,11.8,212,2,0,2.0,ClayCh00,TE,332.0,922.0,0.36
351,23,CLE,2,0,1,1,3,3.0,0,0,3,0.5,1.5,100.0,3.0,0,0,0,0,0,0.0,0.0,0.0,1,3.0,3,0,0,0.0,SmelBr00,TE,26.0,124.0,0.21
352,23,IND,12,0,5,3,12,4.0,0,1,6,0.3,1.0,60.0,2.4,0,0,0,0,0,0.0,0.0,0.0,3,4.0,12,0,0,0.0,TammJa00,TE,,,
353,23,NWE,9,3,7,2,39,19.5,1,2,26,0.2,4.3,28.6,5.6,0,0,0,0,0,0.0,0.0,0.0,2,19.5,39,1,0,0.0,AsiaDe00,TE,,,
354,23,CIN,14,13,92,56,596,10.6,6,29,31,4.0,42.6,60.9,6.5,0,0,0,0,0,0.0,0.0,0.0,56,10.6,596,6,1,5.0,GresJe00,TE,,,
355,23,NWE,11,11,79,55,790,14.4,11,45,41,5.0,71.8,69.6,10.0,0,0,0,0,0,0.0,0.0,0.0,55,14.4,790,11,1,9.0,GronRo00,TE,733.0,843.0,0.87
356,23,NYG,4,1,1,1,9,9.0,0,0,9,0.3,2.3,100.0,9.0,0,0,0,0,0,0.0,0.0,0.0,1,9.0,9,0,0,0.0,PascBe00,TE,,,
357,23,NOR,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,StacDa00,TE,,,
358,23,SEA,16,7,28,20,272,13.6,1,14,39,1.3,17.0,71.4,9.7,0,0,0,0,0,0.0,0.0,0.0,20,13.6,272,1,0,3.0,WillLu00,TE,404.0,1010.0,0.4
359,23,TEN,15,11,80,55,530,9.6,4,31,35,3.7,35.3,68.8,6.6,0,0,0,0,0,0.0,0.0,0.0,55,9.6,530,4,2,4.0,TrouBe00,TE,,,
360,23,CHI,16,7,82,54,574,10.6,5,33,52,3.4,35.9,65.9,7.0,0,0,0,0,0,0.0,0.0,0.0,54,10.6,574,5,2,5.0,OlseGr00,TE,,,
361,23,STL,16,16,34,20,226,11.3,1,9,28,1.3,14.1,58.8,6.6,0,0,0,0,0,0.0,0.0,0.0,20,11.3,226,1,0,2.0,KlopJo00,TE,,,
362,23,CAR,12,0,4,1,1,1.0,1,1,1,0.1,0.1,25.0,0.3,0,0,0,0,0,0.0,0.0,0.0,1,1.0,1,1,0,0.0,KingJe00,TE,,,
363,23,KAN,7,3,9,6,87,14.5,0,4,30,0.9,12.4,66.7,9.7,0,0,0,0,0,0.0,0.0,0.0,6,14.5,87,0,0,1.0,O'ShJa00,TE,,,
364,23,BUF,4,0,3,1,37,37.0,0,1,37,0.3,9.3,33.3,12.3,0,0,0,0,0,0.0,0.0,0.0,1,37.0,37,0,0,0.0,OLeaNi00,TE,,,
365,23,JAX,12,0,2,1,5,5.0,0,0,5,0.1,0.4,50.0,2.5,0,0,0,0,0,0.0,0.0,0.0,1,5.0,5,0,0,0.0,LuzaCh00,TE,,,
366,23,ARI,12,2,26,12,133,11.1,0,5,21,1.0,11.1,46.2,5.1,0,0,0,0,0,0.0,0.0,0.0,12,11.1,133,0,1,1.0,HousRo01,TE,,,
367,23,CLE,4,1,10,5,41,8.2,1,3,18,1.3,10.3,50.0,4.1,0,0,0,0,0,0.0,0.0,0.0,5,8.2,41,1,0,0.0,NjokDa00,TE,,,
368,23,BAL,15,1,15,10,121,12.1,1,8,22,0.7,8.1,66.7,8.1,0,0,0,0,0,0.0,0.0,0.0,10,12.1,121,1,0,1.0,GillCr00,TE,370.0,1000.0,0.37
369,23,PHI,16,7,38,27,318,11.8,1,16,44,1.7,19.9,71.1,8.4,0,0,0,0,0,0.0,0.0,0.0,27,11.8,318,1,0,3.0,CeleBr00,TE,,,
370,23,ARI,5,0,2,1,4,4.0,0,1,4,0.2,0.8,50.0,2.0,0,0,0,0,0,0.0,0.0,0.0,1,4.0,4,0,0,0.0,TantJa00,TE,,,
371,23,TEN,16,4,14,6,46,7.7,0,0,12,0.4,2.9,42.9,3.3,0,0,0,0,0,0.0,0.0,0.0,6,7.7,46,0,0,0.0,ThomTa00,TE,261.0,1004.0,0.26
372,23,IND,6,2,13,10,64,6.4,1,3,13,1.7,10.7,76.9,4.9,0,0,0,0,0,0.0,0.0,0.0,10,6.4,64,1,0,1.0,SantTo00,TE,,,
373,23,MIA,16,7,32,22,202,9.2,0,9,27,1.4,12.6,68.8,6.3,0,0,0,0,0,0.0,0.0,0.0,22,9.2,202,0,1,2.0,GesiMi00,TE,,,
374,23,PHI,16,8,44,33,334,10.1,4,16,32,2.1,20.9,75.0,7.6,0,0,0,0,0,0.0,0.0,0.0,33,10.1,334,4,0,2.0,GoedDa00,TE,,,
375,23,SFO,15,7,10,5,54,10.8,0,2,24,0.3,3.6,50.0,5.4,0,0,0,0,0,0.0,0.0,0.0,5,10.8,54,0,0,0.0,BajeBi00,TE,,,
376,23,GNB,5,5,26,21,301,14.3,1,12,34,4.2,60.2,80.8,11.6,0,0,0,0,0,0.0,0.0,0.0,21,14.3,301,1,0,3.0,FinlJe00,TE,,,
377,23,IND,1,1,2,1,20,20.0,1,1,20,1.0,20.0,50.0,10.0,0,0,0,0,0,0.0,0.0,0.0,1,20.0,20,1,0,0.0,AlleDw00,TE,30.0,55.0,0.55
378,23,DEN,3,3,13,8,85,10.6,0,4,22,2.7,28.3,61.5,6.5,0,0,0,0,0,0.0,0.0,0.0,8,10.6,85,0,0,1.0,ButtJa00,TE,,,
379,23,GNB,16,12,85,58,510,8.8,8,28,61,3.6,31.9,68.2,6.0,1,11,0,1,11,11.0,0.7,0.1,59,8.8,521,8,0,5.0,RodgRi00,TE,799.0,1141.0,0.7
380,23,CIN,15,15,60,39,445,11.4,2,19,61,2.6,29.7,65.0,7.4,0,0,0,0,0,0.0,0.0,0.0,39,11.4,445,2,0,4.0,EifeTy00,TE,673.0,1068.0,0.63
381,23,PHI,16,3,57,36,469,13.0,4,25,38,2.3,29.3,63.2,8.2,0,0,0,0,0,0.0,0.0,0.0,36,13.0,469,4,0,4.0,ErtzZa00,TE,450.0,1098.0,0.41
382,23,DAL,16,1,13,9,105,11.7,4,7,26,0.6,6.6,69.2,8.1,0,0,0,0,0,0.0,0.0,0.0,9,11.7,105,4,0,1.0,EscoGa00,TE,261.0,1044.0,0.25
383,23,NYG,16,2,18,13,116,8.9,2,6,29,0.8,7.3,72.2,6.4,0,0,0,0,0,0.0,0.0,0.0,13,8.9,116,2,0,1.0,BeckTr00,TE,,,
384,23,HOU,7,0,7,3,35,11.7,0,2,23,0.4,5.0,42.9,5.0,0,0,0,0,0,0.0,0.0,0.0,3,11.7,35,0,0,0.0,WarrKa00,TE,,,
385,23,TEN,16,1,45,29,361,12.4,1,18,36,1.8,22.6,64.4,8.0,0,0,0,0,0,0.0,0.0,0.0,29,12.4,361,1,0,4.0,CookJa02,TE,,,
386,23,TAM,7,3,39,21,338,16.1,4,18,43,3.0,48.3,53.8,8.7,0,0,0,0,0,0.0,0.0,0.0,21,16.1,338,4,0,3.0,SefeAu00,TE,214.0,476.0,0.45
387,23,MIA,15,2,11,6,50,8.3,0,2,21,0.4,3.3,54.5,4.5,0,0,0,0,0,0.0,0.0,0.0,6,8.3,50,0,0,0.0,SmytDu00,TE,,,
388,23,DAL,16,0,2,1,6,6.0,0,0,6,0.1,0.4,50.0,3.0,0,0,0,0,0,0.0,0.0,0.0,1,6.0,6,0,0,0.0,SchuDa00,TE,,,
389,23,PIT,14,4,57,47,305,6.5,1,19,27,3.4,21.8,82.5,5.4,66,175,1,9,13,2.7,12.5,4.7,113,4.2,480,2,1,3.0,SamuJa00,TE,,,
390,23,BAL,11,8,18,15,86,5.7,1,7,17,1.4,7.8,83.3,4.8,2,6,0,2,4,3.0,0.5,0.2,17,5.4,92,1,1,1.0,WillMa04,TE,,,
391,23,DEN,13,5,37,18,286,15.9,4,15,29,1.4,22.0,48.6,7.7,1,3,0,0,3,3.0,0.2,0.1,19,15.2,289,4,0,3.0,ScheTo00,TE,,,
392,23,CLE,5,1,6,2,17,8.5,0,2,9,0.4,3.4,33.3,2.8,0,0,0,0,0,0.0,0.0,0.0,2,8.5,17,0,0,0.0,RuckMa00,TE,,,
393,23,DAL,16,5,21,14,143,10.2,1,7,26,0.9,8.9,66.7,6.8,0,0,0,0,0,0.0,0.0,0.0,14,10.2,143,1,0,2.0,FasaAn00,TE,,,
394,23,BAL,6,0,6,6,44,7.3,0,1,20,1.0,7.3,100.0,7.3,0,0,0,0,0,0.0,0.0,0.0,6,7.3,44,0,0,0.0,BoylNi00,TE,,,
395,23,HOU,15,8,7,4,28,7.0,1,1,9,0.3,1.9,57.1,4.0,0,0,0,0,0,0.0,0.0,0.0,4,7.0,28,1,0,0.0,FiedC.00,TE,472.0,1026.0,0.46
396,23,NYG,13,2,14,9,118,13.1,2,9,23,0.7,9.1,64.3,8.4,0,0,0,0,0,0.0,0.0,0.0,9,13.1,118,2,0,1.0,BossKe00,TE,,,
397,23,SDG,2,1,6,5,81,16.2,1,5,29,2.5,40.5,83.3,13.5,0,0,0,0,0,0.0,0.0,0.0,5,16.2,81,1,0,1.0,KrauRy00,TE,,,
398,23,BAL,16,16,112,57,693,12.2,3,32,33,3.6,43.3,50.9,6.2,3,21,0,0,9,7.0,1.3,0.2,60,11.9,714,3,1,8.0,HeapTo00,TE,,,
399,23,MIA,16,16,68,39,485,12.4,4,24,45,2.4,30.3,57.4,7.1,1,8,0,0,8,8.0,0.5,0.1,40,12.3,493,4,1,6.0,McMiRa01,TE,,,
400,23,HOU,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,MurpMa00,TE,,,
401,23,KAN,15,15,73,47,556,11.8,3,31,34,3.1,37.1,64.4,7.6,0,0,0,0,0,0.0,0.0,0.0,47,11.8,556,3,0,6.0,MoeaTo00,TE,,,
402,23,SEA,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,McCoAn00,TE,,,
403,23,DET,7,0,2,1,3,3.0,0,0,3,0.1,0.4,50.0,1.5,0,0,0,0,0,0.0,0.0,0.0,1,3.0,3,0,0,0.0,NautIs00,TE,,,
404,23,OAK,16,1,5,1,9,9.0,1,1,9,0.1,0.6,20.0,1.8,0,0,0,0,0,0.0,0.0,0.0,1,9.0,9,1,0,0.0,KasaNi00,TE,75.0,1071.0,0.07
405,23,NYJ,15,4,24,14,114,8.1,1,6,16,0.9,7.6,58.3,4.8,0,0,0,0,0,0.0,0.0,0.0,14,8.1,114,1,0,1.0,LeggJo00,TE,,,
