player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,def_targets,def_cmp,Component_1,Component_2,Component_3,kmeans_pca_cluster
RoutSt20,DB,126,67,14,1.0,59.0,3.0,2.0,286,251.0,35.0,6.0,2.0,0.0,0.0,1.7905063037772744,-0.9586797564988341,-1.2603332643252094,3
RoweEr00,DB,79,48,5,1.0,38.0,4.0,0.0,301,218.0,83.0,3.0,3.0,212.0,131.0,1.6061697533257566,3.3466817085775196,-0.36382994558705856,2
RuckCh00,DB,15,4,0,0.0,2.0,0.0,0.0,37,26.0,11.0,1.0,0.0,0.0,0.0,-2.386785759469838,-0.33292683175897286,0.037187044847514034,0
RumpMi20,DB,43,19,3,0.0,18.0,2.0,2.0,141,124.0,17.0,7.0,0.0,0.0,0.0,-0.8642070721799358,-0.6242040622819715,0.15880487130227774,0
RushT.20,DB,35,0,0,0.0,1.0,0.0,0.0,30,26.0,4.0,0.0,0.0,0.0,0.0,-2.3891893690982666,-0.35704371380282945,-0.05074841295920153,0
RussKe00,DB,21,1,1,0.0,2.0,0.0,0.0,22,19.0,3.0,0.0,0.0,15.0,11.0,-2.4083229476908192,-0.009547155730106335,-0.04739668119549995,0
RyanLo00,DB,134,109,18,1.0,92.0,14.0,12.0,660,482.0,178.0,17.0,24.0,254.0,168.0,8.72190865139712,2.926784238206265,3.373152043414581,1
SallNa20,DB,24,0,0,0.0,0.0,0.0,0.0,11,9.0,2.0,0.0,0.0,0.0,0.0,-2.548857028614433,-0.3266021228368154,-0.012548978290730695,0
SampJa00,S,4,2,0,0.0,1.0,0.0,0.0,15,8.0,7.0,1.0,0.0,0.0,0.0,-2.5821529642659375,-0.30022861123074224,0.07534240394430203,0
SamuAs00,DB,6,6,2,0.0,5.0,0.0,0.0,20,15.0,5.0,1.0,0.0,32.0,19.0,-2.317324017525281,0.30210809773139935,-0.039182563075764974,0
SamuAs20,DB,157,133,51,6.0,164.0,7.0,0.0,439,398.0,41.0,9.0,0.0,0.0,0.0,6.587288924547897,-1.4341061373987343,-6.4231729477622155,1
SancZa00,DB,5,1,0,0.0,0.0,0.0,0.0,9,5.0,4.0,0.0,0.0,0.0,0.0,-2.6641190441162226,-0.29091991763388,0.04603758496461351,0
SandBo99,DB,50,48,6,0.0,16.0,2.0,3.5,307,229.0,78.0,10.0,4.0,0.0,0.0,0.8159874780605044,-0.8924870290672257,0.9361535095641161,3
SandJa21,DB,114,56,8,2.0,22.0,2.0,1.0,363,252.0,111.0,4.0,6.0,0.0,0.0,1.841782493572639,-1.014674964321517,-0.39913995543964975,3
SandLe20,DB,97,29,5,0.0,32.0,2.0,1.0,236,202.0,34.0,4.0,1.0,0.0,0.0,0.042623466050916825,-0.7252454508455124,-0.39547824135309245,3
SanfJa99,DB,98,46,3,0.0,12.0,7.0,1.0,300,223.0,77.0,8.0,5.0,0.0,0.0,1.087039774281997,-1.0040269377982851,0.5138982940955489,3
SappGe20,DB,67,3,0,0.0,2.0,0.0,2.0,111,94.0,17.0,3.0,3.0,0.0,0.0,-1.3593636112829388,-0.5961767637814565,0.6616198200232266,0
SashTy00,DB,23,0,0,0.0,0.0,1.0,0.0,26,17.0,9.0,0.0,0.0,0.0,0.0,-2.3889092346946192,-0.36423532989116764,0.007921770453619609,0
SavaDa00,S,38,38,7,0.0,22.0,2.0,1.0,161,123.0,38.0,6.0,3.0,95.0,56.0,-0.0815423091523432,1.1837183883870417,0.1919072607087329,0
ScanOr99,DB,143,77,9,1.0,76.0,10.0,13.5,457,406.0,51.0,27.0,16.0,95.0,54.0,5.977027681666724,-0.2051931080195453,3.101399232317831,1
SchiSh99,DB,38,0,0,0.0,0.0,0.0,0.0,19,13.0,6.0,0.0,0.0,0.0,0.0,-2.4094033731821374,-0.3585829996311074,-0.038786204368821464,0
SchoNi99,DB,13,0,0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,-2.6593931488014624,-0.3009930305270394,0.012698263411166297,0
SchwSt20,DB,69,42,4,0.0,21.0,2.0,0.0,325,266.0,59.0,1.0,0.0,0.0,0.0,0.011784682889914657,-0.6650005942476932,-0.5083594071064611,3
ScotBr20,DB,143,62,11,2.0,44.0,10.0,10.5,599,477.0,122.0,33.0,13.0,0.0,0.0,6.18331791035548,-2.0910444998642865,2.5160504702624293,1
ScotCa20,DB,8,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,-2.6959160424726814,-0.2911577576247053,0.027129707065727413,0
ScotGu20,DB,12,2,0,0.0,0.0,0.0,0.0,45,33.0,12.0,2.0,0.0,0.0,0.0,-2.371259218204383,-0.3426441333633764,0.1075594588907595,0
ScotJo00,DB,11,0,0,0.0,0.0,0.0,0.0,14,10.0,4.0,1.0,0.0,8.0,6.0,-2.54980445832129,-0.1392984688648296,0.0741718624271613,0
ScotNi01,S,40,0,2,0.0,2.0,0.0,0.0,41,27.0,14.0,0.0,0.0,20.0,15.0,-2.116860622282932,0.046702605426125594,-0.09409354043065882,0
ScotTo21,DB,23,0,1,0.0,1.0,0.0,0.0,14,11.0,3.0,1.0,0.0,0.0,0.0,-2.458330566364738,-0.33957735228635216,-0.028768291892603066,0
ScotVe00,S,16,0,0,0.0,0.0,0.0,1.0,13,11.0,2.0,2.0,1.0,6.0,4.0,-2.3631773685478787,-0.25536165493526375,0.37564214101321497,0
SearDa00,DB,109,58,8,1.0,25.0,3.0,4.5,335,240.0,95.0,12.0,9.0,3.0,2.0,2.31384389087872,-1.1370110738066053,1.0686540069210455,3
SensCo00,DB,109,47,3,1.0,32.0,2.0,1.0,281,227.0,54.0,7.0,3.0,87.0,48.0,1.1176651396444284,0.7633863679374194,-0.25100895933845535,3
SensGe20,DB,112,84,14,0.0,38.0,4.0,2.0,411,327.0,84.0,8.0,2.0,0.0,0.0,2.2617187965765213,-1.0484611669416464,-0.5099293062588027,3
SeymKe00,DB,36,5,0,0.0,7.0,0.0,0.0,54,45.0,9.0,0.0,1.0,5.0,4.0,-2.1117929830357633,-0.26410676537430894,-0.00792050750646944,0
ShabSi20,DB,32,0,0,0.0,0.0,0.0,0.0,21,19.0,2.0,0.0,0.0,0.0,0.0,-2.459994082713979,-0.34693345290630195,-0.0371709067034358,0
ShawJo00,DB,59,14,1,0.0,7.0,0.0,0.0,135,102.0,33.0,3.0,0.0,10.0,9.0,-1.3686310415693974,-0.25141867904286186,-0.07616771087538575,0
ShefKe00,DB,32,20,0,0.0,6.0,2.0,0.0,97,70.0,27.0,0.0,0.0,125.0,92.0,-1.254963990217736,2.237526847906548,0.08136105494696896,0
ShelDu00,DB,28,5,0,0.0,4.0,0.0,0.0,47,34.0,13.0,0.0,0.0,58.0,45.0,-2.0539677265416754,0.929154867669184,0.03902033394401946,0
ShepJa00,DB,11,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,-2.6715870608924863,-0.29713012840102965,0.022359982444312518,0
ShepJa20,DB,34,1,1,0.0,3.0,0.0,0.0,31,29.0,2.0,1.0,0.0,0.0,0.0,-2.302557426490267,-0.36645044058630194,-0.09237297734192802,0
ShepLi99,DB,126,79,19,3.0,86.0,3.0,3.0,350,306.0,44.0,5.0,2.0,0.0,0.0,3.0545750840182246,-1.104850765582296,-2.270778531287457,3
SherRi00,DB,142,136,36,3.0,115.0,5.0,2.0,495,385.0,110.0,12.0,3.0,153.0,100.0,6.199274352710279,1.6983208937443208,-2.9943092448554025,1
ShivJa20,DB,1,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-2.745599221420649,-0.277607180010283,0.04726079396471243,0
ShoaJe20,DB,14,0,0,0.0,0.0,0.0,0.0,11,8.0,3.0,1.0,1.0,0.0,0.0,-2.5266019117386835,-0.32647148896128697,0.15677591279593234,0
SimmJu00,S,83,73,19,1.0,45.0,0.0,2.0,427,319.0,108.0,12.0,3.0,217.0,144.0,3.202541988106473,3.4067095621401964,-0.3558104191514841,2
SimoTh00,DB,20,5,1,0.0,3.0,0.0,0.0,19,15.0,4.0,0.0,1.0,0.0,0.0,-2.3860526518419096,-0.33643346030258836,0.019101188394280363,0
SimpKo20,DB,41,32,3,0.0,10.0,1.0,1.0,174,129.0,45.0,3.0,1.0,0.0,0.0,-0.8696792544380181,-0.5690010183449967,0.10681760834867719,0
SimsLe00,DB,69,21,3,0.0,12.0,1.0,0.0,167,127.0,40.0,3.0,1.0,129.0,96.0,-0.4332664223272585,2.2116249701229975,0.028924325731342505,2
SkriBu00,DB,152,92,9,0.0,85.0,6.0,3.5,573,480.0,93.0,16.0,11.0,220.0,147.0,5.22268090435873,3.0892137328873024,0.8297065738160008,2
SlayDa00,DB,127,117,22,1.0,113.0,1.0,1.0,439,374.0,65.0,9.0,1.0,330.0,201.0,4.540916932733908,5.467743154549287,-2.037650272660103,2
SmitAl98,DB,42,11,8,2.0,19.0,2.0,0.0,87,70.0,17.0,5.0,1.0,0.0,0.0,-0.7364210616846572,-0.6188679253717606,-1.0004137193872022,0
SmitAn21,DB,79,22,8,0.0,15.0,1.0,0.0,196,159.0,37.0,2.0,4.0,0.0,0.0,-0.41117904920546716,-0.6570340350097873,-0.16674257338972676,0
SmitDJ00,DB,5,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-2.7192786508671505,-0.28503778943445957,0.03586150747586429,0
SmitDe05,S,45,0,0,0.0,1.0,0.0,0.0,21,13.0,8.0,0.0,0.0,0.0,0.0,-2.3376333523683477,-0.37229479209701805,-0.062486648308928805,0
SmitDe98,DB,7,1,0,0.0,1.0,0.0,0.0,16,10.0,6.0,0.0,0.0,0.0,0.0,-2.6071388340975767,-0.29807850393013674,0.03567457141806163,0
SmitDw20,DB,117,83,22,1.0,59.0,10.0,2.0,477,405.0,72.0,21.0,3.0,0.0,0.0,4.1566441185305445,-1.4368176510852626,-0.998076359956645,3
SmitEr22,DB,96,36,6,0.0,27.0,0.0,3.5,308,225.0,83.0,13.0,10.0,0.0,0.0,1.3863280050056486,-0.9959640743131569,1.487741526040497,3
SmitHa00,DB,137,136,28,4.0,69.0,8.0,14.5,805,601.0,204.0,40.0,32.0,131.0,80.0,10.887148534636104,-0.16385478928573888,4.095187890648096,1
SmitJi03,DB,125,88,14,2.0,74.0,3.0,3.0,361,314.0,47.0,7.0,3.0,159.0,85.0,3.2728870377846557,1.8265005892256674,-1.265794559876599,2
SmitKe20,DB,74,5,4,1.0,13.0,2.0,1.0,164,130.0,34.0,2.0,0.0,0.0,0.0,-0.685430048419072,-0.6757108381669938,-0.4731586448363633,0
SmitRe99,DB,45,7,2,0.0,7.0,0.0,0.0,65,60.0,5.0,2.0,2.0,0.0,0.0,-1.841702172107428,-0.4355385029553348,0.01818511461122986,0
SmitRy00,DB,77,17,1,0.0,12.0,4.0,0.0,122,102.0,20.0,1.0,0.0,55.0,36.0,-0.8952276980683036,0.5047929480853441,-0.26656471371321505,0
SmitSe99,DB,137,122,14,1.0,95.0,3.0,0.0,427,375.0,52.0,7.0,4.0,0.0,0.0,3.1644758263710986,-0.9659699588616895,-1.9748400521995333,3
SmitTy01,DB,41,7,1,0.0,2.0,2.0,0.0,62,44.0,18.0,1.0,0.0,42.0,30.0,-1.7266323240757704,0.42696042120765443,-0.018571527220677928,0
SmooFr20,DB,129,104,21,1.0,85.0,5.0,0.0,450,390.0,60.0,11.0,0.0,0.0,0.0,3.3668330718933754,-1.0709759989972674,-2.363055928586879,3
SneeLJ00,S,18,15,4,0.0,10.0,1.0,3.0,87,68.0,19.0,6.0,4.0,96.0,61.0,-0.8039760602284088,1.3006685571422951,1.0272405628392247,0
SoutDe00,DB,20,0,1,0.0,2.0,0.0,1.0,24,17.0,7.0,1.0,2.0,0.0,0.0,-2.227616389537674,-0.3988099037903009,0.38466985188616404,0
SpenSh20,DB,100,74,11,1.0,58.0,3.0,2.5,347,309.0,38.0,8.0,2.0,0.0,0.0,1.9079768658163592,-0.9627472254595879,-0.9173321418863046,3
SpieAm99,DB,35,26,5,0.0,7.0,0.0,1.0,142,117.0,25.0,3.0,5.0,0.0,0.0,-1.008738652321532,-0.5603425986239843,0.45563745152615825,0
StJuBe00,DB,5,1,0,0.0,3.0,0.0,0.0,16,14.0,2.0,0.0,0.0,25.0,15.0,-2.5404442022559497,0.19248287697585736,0.03688504006917538,0
StafDa00,DB,62,8,2,0.0,10.0,1.0,3.0,117,94.0,23.0,7.0,6.0,0.0,0.0,-0.6987654835768027,-0.7240070164680226,1.1338743905647317,0
StanR.00,DB,46,1,2,0.0,3.0,0.0,0.0,51,39.0,12.0,3.0,0.0,0.0,0.0,-1.996970636558354,-0.42561596419398745,-0.07313502106200653,0
StarSc20,DB,54,1,2,1.0,6.0,2.0,0.0,73,57.0,16.0,2.0,0.0,0.0,0.0,-1.4899529256966717,-0.5394656293485568,-0.48277766426875973,0
StelCr99,DB,77,8,1,0.0,2.0,3.0,1.0,123,102.0,21.0,3.0,2.0,0.0,0.0,-1.0549990405892502,-0.6651030008565821,0.2721958885978908,0
StepBr01,DB,6,2,0,0.0,0.0,0.0,0.0,28,16.0,12.0,1.0,1.0,14.0,12.0,-2.40671031610979,0.0031963136202173142,0.2265755135699227,0
SterCa00,DB,7,0,1,0.0,3.0,0.0,2.0,8,8.0,0.0,2.0,2.0,5.0,4.0,-2.24795440745867,-0.29620565732731585,0.6154460400646043,0
StewM.00,DB,42,6,2,0.0,8.0,0.0,1.0,101,85.0,16.0,4.0,3.0,111.0,84.0,-1.0691456478091534,1.9022694708249348,0.5794877194083087,0
StokEr00,DB,6,4,1,0.0,7.0,0.0,0.0,21,15.0,6.0,0.0,0.0,36.0,20.0,-2.3694751476584965,0.37237794349357023,-0.03583246956375202,0
StonDa99,DB,20,0,0,0.0,1.0,0.0,0.0,14,12.0,2.0,0.0,0.0,0.0,0.0,-2.555023503673561,-0.3196279230919702,-0.012643200420449297,0
StonGe00,S,10,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,2.0,1.0,-2.668696953149161,-0.2603616492219906,0.02736047477915302,0
StonMi20,DB,52,3,0,0.0,0.0,0.0,0.0,76,62.0,14.0,2.0,0.0,0.0,0.0,-1.978760862223661,-0.4346147841967859,-0.008010526499935226,0
StraDe20,DB,34,7,0,0.0,1.0,0.0,0.0,82,66.0,16.0,2.0,0.0,0.0,0.0,-2.0256938924283467,-0.40370684980903215,0.02486843136474079,0
StriDo20,DB,92,25,2,0.0,24.0,6.0,4.0,276,215.0,61.0,5.0,5.0,0.0,0.0,0.8845272155182046,-1.0189410782589325,0.9420642618189371,3
StroGr00,DB,20,3,1,0.0,4.0,1.0,0.0,38,31.0,7.0,0.0,1.0,44.0,28.0,-2.085421452902488,0.49973399710605704,0.07628635548557344,0
StucDa20,DB,89,0,0,0.0,2.0,2.0,1.0,95,73.0,22.0,1.0,1.0,0.0,0.0,-1.3714007137679332,-0.6126975252840258,0.15516741142093385,0
SunsVi00,DB,15,0,0,0.0,0.0,0.0,0.0,11,7.0,4.0,0.0,0.0,0.0,0.0,-2.5989012050296614,-0.3106820790488017,0.020658896799619894,0
SurtPa01,DB,7,6,1,0.0,6.0,0.0,0.0,24,21.0,3.0,0.0,0.0,44.0,23.0,-2.3386467624670915,0.4950449783403842,-0.03860247469263953,0
SuttCa00,DB,59,15,3,0.0,21.0,4.0,2.0,93,82.0,11.0,6.0,3.0,145.0,91.0,-0.2246127577505598,2.162793141753242,0.5507616010588612,2
SwanDa02,DB,7,2,0,0.0,4.0,0.0,0.0,22,20.0,2.0,1.0,1.0,0.0,0.0,-2.484601365862486,-0.31416390513549125,0.12018482668717277,0
SweaDJ00,DB,114,76,14,0.0,44.0,9.0,4.5,445,342.0,103.0,13.0,9.0,84.0,55.0,3.8994950461345246,0.2737178562224124,0.9694938273618542,3
TaboTe00,DB,25,5,0,0.0,0.0,0.0,0.0,44,38.0,6.0,0.0,1.0,28.0,17.0,-2.2280022024318775,0.18626225325152992,0.119382878196395,0
TaliAq99,DB,152,138,36,10.0,133.0,5.0,1.0,483,405.0,78.0,13.0,2.0,62.0,38.0,7.275049692958842,-0.39284216820680345,-5.995268847864128,1
TandKe00,DB,90,15,8,0.0,14.0,1.0,1.0,179,136.0,43.0,6.0,2.0,0.0,0.0,-0.2967515348935641,-0.7228261184998892,-0.03750080452913669,0
TankCo00,DB,19,12,0,0.0,7.0,0.0,0.0,38,28.0,10.0,1.0,0.0,5.0,5.0,-2.2312168811309308,-0.20554820074395896,-0.051587692720994845,0
TartJa00,S,72,56,4,0.0,18.0,2.0,4.0,333,241.0,92.0,19.0,8.0,72.0,43.0,1.9156164735889174,0.3181075220353167,1.8455085486795533,3
TaylBr02,DB,4,1,0,0.0,0.0,0.0,0.5,6,4.0,2.0,0.0,1.0,0.0,0.0,-2.597447319906722,-0.3160835875977069,0.24314472040404544,0
TaylCo01,DB,16,0,0,0.0,0.0,0.0,0.0,15,9.0,6.0,2.0,0.0,0.0,0.0,-2.496791280533439,-0.331451158095509,0.0859201955238678,0
TaylCu99,DB,13,0,0,0.0,0.0,0.0,0.0,7,6.0,1.0,0.0,0.0,0.0,0.0,-2.640315873219008,-0.3035804887236846,0.01574866148238395,0
TaylIk20,DB,174,140,14,1.0,134.0,2.0,3.0,636,518.0,118.0,8.0,4.0,0.0,0.0,5.201352679425131,-1.2232747084040476,-1.752635109863274,1
TaylJa01,DB,107,44,5,0.0,37.0,2.0,1.5,286,234.0,52.0,8.0,4.0,129.0,85.0,1.2988526616799823,1.7596680702681968,0.24262387475674432,2
TaylKe03,DB,6,0,0,0.0,3.0,1.0,0.0,15,14.0,1.0,1.0,0.0,18.0,13.0,-2.450443766726503,0.05471924682168212,0.052310887863283195,0
TaylSe20,DB,55,53,12,0.0,43.0,8.0,2.0,305,243.0,62.0,6.0,2.0,0.0,0.0,1.3810962324891967,-0.9587267372550117,-0.35973668011493776,3
TellMa00,S,13,1,0,0.0,5.0,1.0,0.0,26,23.0,3.0,0.0,0.0,35.0,20.0,-2.319101891353484,0.3229207736763831,-0.0002873422356862463,0
TerrAJ00,DB,21,21,1,0.0,13.0,4.0,0.0,103,81.0,22.0,5.0,1.0,141.0,87.0,-0.8191236565667136,2.2296205124942605,0.21920620997962947,2
ThomAm00,DB,2,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,3.0,3.0,-2.7144941693730384,-0.20397779159712132,0.053341678182164724,0
ThomBr00,DB,6,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,1.0,0.0,0.0,-2.661540314460167,-0.2975266514964252,0.13923579391446256,0
ThomCh24,DB,12,1,0,0.0,0.0,0.0,0.0,10,7.0,3.0,0.0,0.0,0.0,0.0,-2.619024418833326,-0.3040710815401106,0.02212675782040731,0
ThomDa05,S,59,28,2,0.0,10.0,1.0,1.5,170,120.0,50.0,5.0,5.0,43.0,30.0,-0.35481269237715873,0.2249367948469309,0.7744359733692177,0
ThomDa07,S,17,2,1,0.0,2.0,0.0,0.0,20,16.0,4.0,0.0,0.0,8.0,4.0,-2.4590860317814975,-0.18095143451009799,-0.04820700144192879,0
ThomDe06,S,33,6,0,0.0,3.0,0.0,0.0,48,34.0,14.0,0.0,2.0,25.0,14.0,-2.053629281158259,0.08259849161503598,0.19065998682101082,0
ThomEa99,DB,140,140,30,2.0,71.0,12.0,2.0,713,497.0,216.0,13.0,11.0,34.0,14.0,7.22148665779164,-1.2534867875543914,-0.9210102680195781,1
ThomJo01,DB,53,10,1,0.0,13.0,0.0,0.0,70,55.0,15.0,1.0,0.0,0.0,0.0,-1.8132914051545133,-0.41560086995768625,-0.24531686335041114,0
ThomJo21,DB,36,1,0,0.0,4.0,1.0,0.0,40,34.0,6.0,1.0,0.0,0.0,0.0,-2.1855123738937516,-0.39797689213937787,-0.05964754506118654,0
ThomKe22,DB,38,3,1,0.0,10.0,1.0,1.5,83,62.0,21.0,0.0,0.0,0.0,0.0,-1.7386102920806277,-0.4800973645712489,0.12281476012331376,0
ThomKe99,DB,9,5,0,0.0,3.0,0.0,0.0,33,20.0,13.0,1.0,0.0,0.0,0.0,-2.4144627275751156,-0.31911546125337603,0.04814409611303985,0
ThomKi20,DB,110,17,1,0.0,24.0,1.0,4.0,240,202.0,38.0,10.0,1.0,0.0,0.0,0.2571180457916201,-0.8752436583626834,0.6383547654311339,3
ThomLa21,DB,86,45,9,1.0,20.0,2.0,1.0,262,208.0,54.0,3.0,1.0,0.0,0.0,0.48403511885989003,-0.79576142145371,-0.7385564170525803,3
ThomMy00,S,1,0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,-2.7410106677555777,-0.27800659371847486,0.05104053420993358,0
ThomPh00,DB,8,4,0,0.0,0.0,0.0,0.0,27,19.0,8.0,0.0,0.0,0.0,0.0,-2.53734130814496,-0.3076618829020592,0.03887244386346107,0
ThomSh00,DB,66,2,0,0.0,0.0,1.0,0.0,69,57.0,12.0,2.0,3.0,1.0,1.0,-1.702085125719073,-0.4891678609860505,0.26424869317880695,0
ThomSi00,DB,12,0,0,0.0,0.0,0.0,0.0,8,5.0,3.0,0.0,0.0,4.0,2.0,-2.6224005882431864,-0.23215299901592112,0.030641640563796313,0
ThomSt00,DB,18,0,0,0.0,0.0,0.0,0.0,13,8.0,5.0,0.0,0.0,10.0,10.0,-2.5250212132058665,-0.061146882997271675,0.033909956696019775,0
ThomSy99,DB,13,0,2,0.0,4.0,0.0,0.0,18,12.0,6.0,0.0,0.0,0.0,0.0,-2.4675149445485802,-0.3188857469101452,-0.0951360519537747,0
ThomTe00,S,37,16,3,0.0,5.0,1.0,0.0,93,63.0,30.0,0.0,0.0,45.0,30.0,-1.5255796155659447,0.4708346819790008,-0.13871166111671998,0
ThomTe99,DB,60,41,12,1.0,45.0,7.0,3.0,298,248.0,50.0,14.0,6.0,0.0,0.0,1.951515273186318,-1.112315384524106,0.14616246612426315,3
ThorBr21,DB,13,11,2,0.0,8.0,0.0,0.0,41,37.0,4.0,0.0,0.0,0.0,0.0,-2.2701242538137945,-0.3249219088415449,-0.18900144848240585,0
ThorJu00,S,41,29,4,1.0,9.0,1.0,0.0,129,97.0,32.0,1.0,1.0,69.0,40.0,-0.831666617677293,0.7786570790263184,-0.4401043707995516,0
ThurWa99,DB,52,25,4,1.0,23.0,4.0,3.0,160,121.0,39.0,8.0,5.0,0.0,0.0,0.22415600663498558,-0.8536551499057436,0.5131405690084226,3
TillCh20,DB,168,164,38,8.0,140.0,44.0,3.0,930,790.0,140.0,24.0,6.0,0.0,0.0,12.908624096002198,-3.1401734011230498,-4.672291947530205,1
TillTr20,DB,74,29,4,0.0,15.0,2.0,0.0,187,127.0,60.0,1.0,0.0,0.0,0.0,-0.6080756080672552,-0.6074994799398125,-0.3826928691671233,0
ToleGr99,DB,88,49,8,3.0,49.0,4.0,2.0,277,243.0,34.0,5.0,1.0,0.0,0.0,1.456015566467921,-0.9504026095067334,-1.5177065862064887,3
TrenMo99,DB,41,5,5,0.0,15.0,0.0,1.0,80,61.0,19.0,2.0,5.0,0.0,0.0,-1.347382765429051,-0.5196620018664131,0.38212055912578824,0
TrufDe00,DB,109,103,14,0.0,84.0,3.0,6.0,352,290.0,62.0,10.0,7.0,172.0,107.0,3.6566371978095265,2.244020447409568,0.44367128935503974,2
TrufMa20,DB,136,125,21,2.0,112.0,5.0,2.0,646,565.0,81.0,13.0,0.0,0.0,0.0,5.093506897352121,-1.2989982607904205,-2.589624488091828,1
TryoJu99,DB,66,8,1,0.0,12.0,0.0,1.0,105,87.0,18.0,2.0,1.0,0.0,0.0,-1.437164029403405,-0.5182622809066123,0.06728145531530427,0
TuckB.20,DB,10,1,0,0.0,2.0,0.0,0.0,19,15.0,4.0,0.0,0.0,0.0,0.0,-2.5764214180182248,-0.3033090432612168,0.00807211744241658,0
TysoMi00,S,10,2,0,0.0,1.0,0.0,0.0,5,3.0,2.0,0.0,0.0,2.0,0.0,-2.6345338479119396,-0.2763497101362016,0.011516558796217831,0
UndeBr99,DB,23,0,0,0.0,0.0,0.0,0.0,21,15.0,6.0,2.0,0.0,0.0,0.0,-2.4289971991887422,-0.34773679132049806,0.0648774309073783,0
UndeMa20,DB,16,0,0,0.0,0.0,1.0,0.0,36,28.0,8.0,0.0,0.0,0.0,0.0,-2.403336982034855,-0.35630246091180023,0.022267426128873558,0
VaccKe00,DB,110,109,10,0.0,44.0,4.0,11.5,610,437.0,173.0,35.0,30.0,126.0,85.0,7.079972215319878,0.5616249527741478,5.59670836345765,1
VanDDe00,DB,25,4,1,0.0,4.0,0.0,0.0,17,14.0,3.0,1.0,0.0,0.0,0.0,-2.3751292844574445,-0.3410133568627404,-0.08179124430823521,0
VashNa99,DB,87,51,20,2.0,49.0,2.0,1.0,193,160.0,33.0,4.0,3.0,0.0,0.0,1.1966407064276092,-0.8507702057624418,-1.687321651531039,3
VaugCh99,DB,3,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-2.7324389361439,-0.28132248472237126,0.04156115072028836,0
VaugDa20,DB,48,0,1,0.0,5.0,0.0,0.0,79,63.0,16.0,3.0,0.0,0.0,0.0,-1.8897199027663136,-0.43795282236910804,-0.04523404550982099,0
VereBr00,DB,19,4,1,0.0,1.0,1.0,0.0,39,30.0,9.0,2.0,0.0,0.0,0.0,-2.219246179902994,-0.38430411473741255,0.011352520476650182,0
VernAl99,DB,125,72,15,1.0,75.0,6.0,0.5,451,371.0,80.0,19.0,2.0,0.0,0.0,3.3823066868875773,-1.1825033225574328,-1.2566116950902044,3
VerrJa00,DB,40,36,7,1.0,26.0,0.0,0.0,145,125.0,20.0,4.0,1.0,80.0,52.0,-0.4365033722367771,1.08201827909355,-0.7024045217021827,0
VildKi00,DB,25,10,0,0.0,5.0,0.0,0.0,46,31.0,15.0,0.0,0.0,57.0,41.0,-2.03179637706266,0.8628711116661901,0.021073316980909567,0
WaddMi20,DB,33,5,1,0.0,6.0,0.0,0.5,72,60.0,12.0,1.0,0.0,0.0,0.0,-2.0098086753054525,-0.40647103233556925,-0.011114469018897736,0
WadeJo99,DB,69,17,2,0.0,15.0,0.0,0.0,149,131.0,18.0,6.0,6.0,0.0,0.0,-0.8334125174883322,-0.593056230272689,0.4093835643434324,0
WadeTr00,DB,47,5,0,0.0,11.0,1.0,0.0,95,79.0,16.0,3.0,5.0,0.0,0.0,-1.4621566513824185,-0.5101775363088076,0.43952425421275904,0
WalkFr20,DB,107,17,9,1.0,34.0,3.0,0.0,186,152.0,34.0,2.0,1.0,0.0,0.0,0.11862890291193319,-0.7529650571460326,-1.142302827117294,3
WalkRa20,DB,36,1,0,0.0,0.0,0.0,0.0,41,37.0,4.0,0.0,0.0,0.0,0.0,-2.3442248469875455,-0.36601149657887544,-0.04814162271598789,0
WalkTr00,DB,8,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,-2.6959160424726814,-0.2911577576247053,0.027129707065727413,0
WalkTr01,S,52,27,2,0.0,18.0,1.0,2.0,256,192.0,64.0,13.0,3.0,143.0,87.0,0.5901856668733978,2.015713436654709,1.000765706500957,2
WallJa99,DB,3,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-2.7324389361439,-0.28132248472237126,0.04156115072028836,0
WallKV00,S,20,5,0,0.0,0.0,0.0,0.0,27,18.0,9.0,0.0,0.0,11.0,7.0,-2.409878820168628,-0.11144968077047057,0.019817787203972155,0
