player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,Component_1,Component_2,kmeans_pca_cluster
WilhMa20,LB,89,22,6,0.0,12.0,1.0,2.0,243,187.0,56.0,7.0,3.0,0.030633100367397803,-0.9899031377072034,1
WilkGe20,LB,58,7,0,0.0,2.0,2.0,0.0,73,54.0,19.0,5.0,0.0,-1.5916748357290569,0.03672355908953381,0
WillAn01,LB,14,3,0,0.0,0.0,0.0,0.0,27,17.0,10.0,2.0,1.0,-2.255503888631229,0.05139665352165053,0
WillAv00,LB,104,89,4,0.0,17.0,5.0,16.5,659,429.0,230.0,32.0,29.0,3.1337188556716695,-0.46319592408535637,1
WillD.20,LB,145,129,2,0.0,37.0,13.0,22.5,899,678.0,221.0,75.0,30.0,5.791101102219425,0.08965835947686301,2
WillDe22,LB,138,68,7,2.0,19.0,6.0,7.5,620,480.0,140.0,38.0,9.0,3.6731812956746612,-1.6496535733460835,1
WillJa02,LB,51,22,0,0.0,17.0,1.0,2.0,242,173.0,69.0,9.0,4.0,-0.5640827122863129,-0.4319471858168057,0
WillJa12,LB,9,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,-2.433683089194033,0.08043197319057623,0
WillJa21,LB,54,3,0,0.0,5.0,1.0,1.0,89,70.0,19.0,3.0,2.0,-1.5923191505254128,-0.02547773029070735,0
WillJa95,LB,63,4,0,0.0,2.0,2.0,0.0,72,51.0,21.0,2.0,1.0,-1.6109011827565665,0.03267302392504734,0
WillJo09,LB,59,2,0,0.0,1.0,1.0,8.0,82,51.0,31.0,12.0,19.0,-1.268752589278001,0.6973333628873429,0
WillLe20,LB,61,12,0,0.0,6.0,1.0,5.0,173,129.0,44.0,8.0,10.0,-0.9695327983516331,0.10677396382157513,0
WillPa98,LB,112,112,8,2.0,53.0,16.0,20.5,950,733.0,217.0,60.0,41.0,7.148240720513286,-1.0136106272094556,2
WillTh99,LB,15,2,0,0.0,2.0,1.0,0.0,14,12.0,2.0,1.0,0.0,-2.224580228836788,0.09779141584661352,0
WillTi00,LB,24,0,0,0.0,0.0,0.0,2.0,20,15.0,5.0,3.0,5.0,-2.161245315544792,0.23688660382657922,0
WillVi01,LB,121,69,2,1.0,5.0,0.0,20.5,479,333.0,146.0,50.0,45.0,2.443526286473724,0.456032460978691,1
WilsAn20,LB,16,1,0,0.0,1.0,0.0,0.0,20,14.0,6.0,1.0,0.0,-2.285063491148308,0.03130153953882672,0
WilsDa02,LB,101,59,0,0.0,5.0,3.0,4.0,335,219.0,116.0,16.0,13.0,0.46808935466522394,-0.14023489957490298,1
WilsLo00,LB,21,11,6,0.0,7.0,1.0,2.0,111,65.0,46.0,8.0,3.0,-0.9856687706082558,-0.629355809232074,0
WilsMa01,LB,41,1,0,0.0,2.0,2.0,5.0,33,25.0,8.0,3.0,11.0,-1.7290927210681946,0.5347271168254841,0
WilsMa03,LB,38,25,1,0.0,9.0,1.0,1.0,149,97.0,52.0,5.0,2.0,-1.0944257744936232,-0.3379025654710073,0
WilsRa00,LB,46,21,1,0.0,5.0,2.0,0.0,147,114.0,33.0,15.0,10.0,-0.9602886512623849,0.016754186453999315,0
WinbJa20,LB,103,37,3,0.0,29.0,4.0,10.0,370,289.0,81.0,25.0,3.0,1.3110432686494784,-0.5737120599481502,1
WithWi20,LB,195,159,14,3.0,76.0,11.0,26.0,983,783.0,200.0,66.0,34.0,9.260511085203351,-2.410336673836167,2
WortCo20,LB,8,0,0,0.0,0.0,0.0,0.0,4,2.0,2.0,0.0,0.0,-2.4327026199858155,0.07526629035804415,0
WrigK.00,LB,152,142,6,0.0,54.0,11.0,13.5,963,603.0,360.0,68.0,27.0,6.717004549476434,-1.4551988719230753,2
WrigSc00,LB,13,0,0,0.0,0.0,0.0,0.0,7,5.0,2.0,0.0,0.0,-2.3915074540165184,0.06830582118907645,0
YounKe03,LB,62,28,1,1.0,5.0,4.0,7.5,219,142.0,77.0,22.0,15.0,0.1976191708793884,0.1274920689632566,1
